sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons	family_sequence_sha256	family_sequence_length	family_pf00741_status	family_pf00741_score	family_pf00741_sequence_score	family_pf00741_coverage	family_best_family	family_best_family_score	family_second_family	family_second_family_score	family_family_margin	family_best_model_coverage	family_best_query_coverage	family_family_status	family_classification_reason	family_gvpa_score	family_gvpj_score	family_hmm_family_status	family_similarity_best_family	family_similarity_best_reference	family_similarity_effective_identity	family_similarity_query_coverage	family_similarity_target_coverage	family_similarity_second_family	family_similarity_second_identity	family_similarity_margin	pool	pool_reason
vae_candidate_000582	53112e9da4634e57b4252d683fc5b2f5974987ffed923842cac2b310487cdafa	true	false	eos	86	True	False	False	False	True	0.018414104457843916	0.06381829728796119	False	True	False	[]	True	False	[]	True		53112e9da4634e57b4252d683fc5b2f5974987ffed923842cac2b310487cdafa	86	pass	59.4	59.8	1.0	gvpa	121.9	gvpj	55.9	66.0	0.6216216216216216	0.8023255813953488	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	121.9	55.9	supported_gvpa	gvpa	nat_5d40201e59780a4578e1	0.8	0.9883720930232558	0.9263157894736842	gvpj	0.5930232558139535	0.2069767441860465	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000583	2892b52762d89f0b9c1c9e106e68f79375843cc89ebef47404b8b6cbed914730	true	false	eos	103	True	False	False	False	True	0.0204246706201784	0.06381829728796119	False	True	False	[]	True	False	[]	True		2892b52762d89f0b9c1c9e106e68f79375843cc89ebef47404b8b6cbed914730	103	pass	49.3	49.7	1.0			gvpa	107.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	107.2	47.3	unsupported	gvpa	nat_48f4fc548c0153a5775e	0.6407766990291263	0.8543689320388349	0.9166666666666666	gvpj	0.4368932038834951	0.20388349514563114	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000584	b7302680b203f4042854cf129d5fc49e8bfd96f36544ba749941fee33c7933a6	true	false	eos	96	True	False	False	False	True	0.0154976691665023	0.06381829728796119	False	True	False	[]	True	False	[]	True		b7302680b203f4042854cf129d5fc49e8bfd96f36544ba749941fee33c7933a6	96	pass	49.6	50.2	1.0			gvpa	102.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	102.8	47.4	unsupported	gvpa	nat_833a1708482ad34125e2	0.7653061224489796	0.9166666666666666	0.8979591836734694				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000585	03b372cbb741f1604ccf2762661da3b51cf875ce6ae22234af227d51401d6386	true	false	eos	79	True	False	False	False	True	0.07425236913330886	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	03b372cbb741f1604ccf2762661da3b51cf875ce6ae22234af227d51401d6386	79	fail			0.0			gvpa	2.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.5		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000586	4d9aa407472e1e9676dcdc95e11a7cdf7ac1042d2441cbb32a35124d13b834f6	true	false	eos	114	True	False	False	False	True	0.026445583422542128	0.06381829728796119	False	True	False	[]	True	False	[]	True		4d9aa407472e1e9676dcdc95e11a7cdf7ac1042d2441cbb32a35124d13b834f6	114	pass	56.5	67.8	1.0			gvpa	76.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	76.6	36.0	unsupported	gvpa	nat_d6e9dabc7155ae370ddb	0.4649122807017544	0.868421052631579	0.7578947368421053	gvpj	0.35964912280701755	0.10526315789473684	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000587	901b80e00a893841ba99b2349d9839dd40f97453828ad3aab616dc54f9d0df67	true	false	eos	59	True	False	False	False	True	0.07578168999643398	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	901b80e00a893841ba99b2349d9839dd40f97453828ad3aab616dc54f9d0df67	59	fail	2.8	4.1	0.20512820512820512			gvpa	28.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	28.4	0.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000588	dd111bef68824755ae99208d23b1c9cbb41ad5e7507b9d44ed02105bbbd638f8	true	false	eos	99	True	False	False	False	True	0.041677184982343116	0.06381829728796119	False	True	False	[]	True	False	[]	True		dd111bef68824755ae99208d23b1c9cbb41ad5e7507b9d44ed02105bbbd638f8	99	pass	53.2	53.7	0.9743589743589743	gvpa	113.5	gvpj	43.1	70.4	0.6756756756756757	0.7373737373737373	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	113.5	43.1	supported_gvpa	gvpa	nat_c8490949e18e771ed8c8	0.5656565656565656	0.8383838383838383	0.8936170212765957	gvpj	0.43434343434343436	0.13131313131313127	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000589	d92743cd4ae9a061d2e6af6c8a6d1f47002cd3ce477483b6c1eac4690100a1fd	true	false	eos	77	True	False	False	False	True	0.05027148726357822	0.06381829728796119	False	True	False	[]	True	False	[]	True		d92743cd4ae9a061d2e6af6c8a6d1f47002cd3ce477483b6c1eac4690100a1fd	77	pass	48.6	48.8	0.9487179487179487			gvpa	66.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	66.9	34.3	unsupported	gvpa	nat_668321baf55f7bfbdc1b	0.45454545454545453	0.7662337662337663	0.8194444444444444	gvpj	0.33766233766233766	0.11688311688311687	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000590	bfb023add46c64402ac3bc3765736347211964289380de4cc2d52031157bf09a	true	false	eos	91	True	False	False	False	True	0.016233158624414	0.06381829728796119	False	True	False	[]	True	False	[]	True		bfb023add46c64402ac3bc3765736347211964289380de4cc2d52031157bf09a	91	pass	58.3	58.7	1.0			gvpa	122.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.7	51.5	unsupported	gvpa	nat_6b2c0d4d7468a9bb7cde	0.6808510638297872	1.0	1.0	gvpj	0.5824175824175825	0.09843348141220476	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000591	a44b36092f9f5eb0d9fb6677d734c75644dcffc80a5b588518b668125c251a6f	true	false	eos	88	True	False	False	False	True	0.049993130633110616	0.06381829728796119	False	True	False	[]	True	False	[]	True		a44b36092f9f5eb0d9fb6677d734c75644dcffc80a5b588518b668125c251a6f	88	pass	50.7	51.1	1.0	gvpa	95.3	gvpj	46.2	49.099999999999994	0.6216216216216216	0.7954545454545454	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	95.3	46.2	supported_gvpa	gvpa	nat_873dfd59523575571c0b	0.5	0.7045454545454546	0.7176470588235294	gvpj	0.2727272727272727	0.2272727272727273	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000592	529ae5df0c01e17cad7cb200e9d1f8723a37c42faef71c91937ccfbeb572607d	true	false	eos	90	True	False	False	False	True	0.03392799197898011	0.06381829728796119	False	True	False	[]	True	False	[]	True		529ae5df0c01e17cad7cb200e9d1f8723a37c42faef71c91937ccfbeb572607d	90	fail	9.3	9.1	0.38461538461538464			gvpa	45.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	45.8	5.9	unsupported	gvpj	nat_40571a78567e238ce9c6	0.4111111111111111	0.7222222222222222	0.9545454545454546	gvpa	0.40625	0.004861111111111094	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000593	801b606aaf646c7c90dafeda72ed20c56205cd8dc4a9cf9bc9087c4b80379963	true	false	eos	124	True	False	False	False	True	0.05682540176951391	0.06381829728796119	False	True	False	[]	True	False	[]	True		801b606aaf646c7c90dafeda72ed20c56205cd8dc4a9cf9bc9087c4b80379963	124	pass	49.7	49.7	1.0	gvpa	78.0	gvpj	42.7	35.3	0.7837837837837838	0.7258064516129032	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	78.0	42.7	supported_gvpa	gvpa	nat_67dd37821af98e87666e	0.4596774193548387	0.8306451612903226	0.9895833333333334	gvpj	0.33064516129032256	0.12903225806451613	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000594	d5a6435169b29fdda71913be8bc2615e6f6d7866250109c77171349948af7069	false	true	length_cap	180	True	False	True	False	True	0.03760209755071495	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning	d5a6435169b29fdda71913be8bc2615e6f6d7866250109c77171349948af7069	180	pass	54.4	55.1	1.0			gvpa	107.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	107.1	49.0	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000595	99c498ce8cbfd917f9c4a64cd672f3261ce8b382742d9150eb6f22a4bf3bb607	true	false	eos	74	True	False	False	False	True	0.037933270846291486	0.06381829728796119	False	True	False	[]	True	False	[]	True		99c498ce8cbfd917f9c4a64cd672f3261ce8b382742d9150eb6f22a4bf3bb607	74	fail	24.6	25.1	0.5641025641025641			gvpa	32.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	32.4	20.0	unsupported	gvpa	nat_3cc2cb889cfdbbcaa17b	0.5405405405405406	0.7432432432432432	0.9027777777777778	gvpj	0.47297297297297297	0.0675675675675676	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000596	e1dc8d14d9d9e1308a42f9eec9bf7148f2de50dade6e478998b773c9f942543a	true	false	eos	121	True	False	False	False	True	0.05212507085965508	0.06381829728796119	False	True	False	[]	True	False	[]	True		e1dc8d14d9d9e1308a42f9eec9bf7148f2de50dade6e478998b773c9f942543a	121	fail	13.5	14.1	0.3076923076923077			gvpa	21.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	21.6	12.1	unsupported	gvpa	nat_7aeb2efcf40db3e46e7e	0.33884297520661155	0.8512396694214877	0.8869565217391304	gvpj	0.2892561983471074	0.049586776859504134	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000597	e5907ce161303546a7aa7fff90c48b28082f997676138c61822e0305afc5d3ed	true	false	eos	78	True	False	False	False	True	0.04978595650355397	0.06381829728796119	False	True	False	[]	True	False	[]	True		e5907ce161303546a7aa7fff90c48b28082f997676138c61822e0305afc5d3ed	78	pass	60.6	60.9	1.0			gvpa	73.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	73.9	45.8	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000598	7518a0b61745860a85edb12a3f0feb56fa06f0f7e51d349b7f5d9fd28b63adb9	true	false	eos	94	True	False	False	False	True	0.01850026319240996	0.06381829728796119	False	True	False	[]	True	False	[]	True		7518a0b61745860a85edb12a3f0feb56fa06f0f7e51d349b7f5d9fd28b63adb9	94	pass	58.1	58.5	1.0	gvpa	118.0	gvpj	49.7	68.3	0.6126126126126126	0.723404255319149	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	118.0	49.7	supported_gvpa	gvpa	nat_05d62502987d9405b8af	0.8736842105263158	0.9574468085106383	0.9368421052631579	gvpj	0.46808510638297873	0.4055991041433371	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000599	2ccf7982c8054b89750e58691b3b6207ef04d7f2a2c68ad2c575646f47b888d0	true	false	eos	119	True	False	False	False	True	0.022313685798213172	0.06381829728796119	False	True	False	[]	True	False	[]	True		2ccf7982c8054b89750e58691b3b6207ef04d7f2a2c68ad2c575646f47b888d0	119	fail	38.4	58.6	0.7948717948717948			gvpa	87.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	87.5	32.6	unsupported	gvpa	nat_168a7720be25950ce7a5	0.6554621848739496	0.9915966386554622	0.9787234042553191				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000600	64a67524589912248cbc0047fd834fd1f336171d2f369ff0fe86370f3ebfd3fc	true	false	eos	79	True	False	False	False	True	0.04178906518939941	0.06381829728796119	False	True	False	[]	True	False	[]	True		64a67524589912248cbc0047fd834fd1f336171d2f369ff0fe86370f3ebfd3fc	79	fail			0.0			gvpa	6.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	6.8		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000601	2d0e7655a37682d85725626f3457eff77cedd070a7fa85eb51435943497a88a4	true	false	eos	91	True	False	False	False	True	0.033645570524989	0.06381829728796119	False	True	False	[]	True	False	[]	True		2d0e7655a37682d85725626f3457eff77cedd070a7fa85eb51435943497a88a4	91	pass	53.9	54.5	1.0	gvpa	115.1	gvpj	47.8	67.3	0.6396396396396397	0.7802197802197802	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	115.1	47.8	supported_gvpa	gvpa	nat_c9a543131d390ec68ed4	0.5494505494505495	0.945054945054945	0.9540229885057471	gvpj	0.5164835164835165	0.03296703296703296	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000602	6164adf122c8c60cd996f15a72107407f183efd87dcf219a71b32ead35ccdeab	true	false	eos	106	True	False	False	False	True	0.03125923069700511	0.06381829728796119	False	True	False	[]	True	False	[]	True		6164adf122c8c60cd996f15a72107407f183efd87dcf219a71b32ead35ccdeab	106	fail	25.1	39.9	0.5897435897435898			gvpa	58.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	58.5	21.7	unsupported	gvpa	nat_fc382b09fdd1c909c75c	0.5283018867924528	0.9150943396226415	0.8172043010752689	gvpj	0.4056603773584906	0.12264150943396224	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000603	a9db44ec41ad839c3ba6877710046351190414ce5bb99a31fe2394a586ee6ca3	true	false	eos	87	True	False	False	False	True	0.057659365317455774	0.06381829728796119	False	True	False	[]	True	False	[]	True		a9db44ec41ad839c3ba6877710046351190414ce5bb99a31fe2394a586ee6ca3	87	fail			0.0			gvpa	3.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	3.8	2.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000604	2151510f28914796d0bd8bee622ce565c90926f23d869b9195f7f9c2cfd2b5a4	true	false	eos	100	True	False	False	False	True	0.0669406596392569	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	2151510f28914796d0bd8bee622ce565c90926f23d869b9195f7f9c2cfd2b5a4	100	fail			0.0			gvpa	0.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.9		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000605	823061a35dc07ef4073c69d3114da558d17d6cab2033f3aac003ad437c33a2ad	true	false	eos	150	True	False	False	False	True	0.025845154571420927	0.06381829728796119	False	True	False	[]	True	False	[]	True		823061a35dc07ef4073c69d3114da558d17d6cab2033f3aac003ad437c33a2ad	150	fail	23.6	24.2	0.9230769230769231	gvpa	90.8	gvpj	24.9	65.9	0.8648648648648649	0.64	unsupported	gvpa_profile_but_pf00741_gate_failed	90.8	24.9	unsupported	gvpa	nat_31ec72d1a2119ce61d3a	0.40764331210191085	0.7333333333333333	0.8280254777070064	gvpj	0.34	0.06764331210191082	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000606	489ca12479405ddfd03db74ab12d36e09e1439264a699ab4d37f0aeea4763357	true	false	eos	85	True	False	False	False	True	0.060559700833120615	0.06381829728796119	False	True	False	[]	True	False	[]	True		489ca12479405ddfd03db74ab12d36e09e1439264a699ab4d37f0aeea4763357	85	fail			0.0			gvpa	2.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.9	1.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000607	69ea9df556cd9e706ebb907d2dba1aa72890751992b9f55d8f1b4fb6c0dcd130	true	false	eos	83	True	False	False	False	True	0.03557381516753378	0.06381829728796119	False	True	False	[]	True	False	[]	True		69ea9df556cd9e706ebb907d2dba1aa72890751992b9f55d8f1b4fb6c0dcd130	83	pass	41.6	41.9	0.9487179487179487	gvpa	100.1	gvpj	37.4	62.699999999999996	0.6126126126126126	0.8192771084337349	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	100.1	37.4	supported_gvpa	gvpa	nat_509ca7d230eacbb916e4	0.4939759036144578	0.7349397590361446	0.8026315789473685	gvpj	0.4578313253012048	0.03614457831325302	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000608	da82be8594659c59a0bed4d0a2ee397fdc47796c958fc53f6be015801471c59d	true	false	eos	86	True	False	False	False	True	0.04398355297794704	0.06381829728796119	False	True	False	[]	True	False	[]	True		da82be8594659c59a0bed4d0a2ee397fdc47796c958fc53f6be015801471c59d	86	fail	28.5	43.8	0.5641025641025641			gvpa	72.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	72.4	27.5	unsupported	gvpa	nat_766d45336d56f5b42f24	0.6046511627906976	1.0	0.8227848101265823	gvpj	0.4186046511627907	0.18604651162790692	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000609	9b0d749a6c829ccecf930729fdd42b6f834a6ded85ceea00f37cc2c433f927af	true	false	eos	92	True	False	False	False	True	0.04056729498021501	0.06381829728796119	False	True	False	[]	True	False	[]	True		9b0d749a6c829ccecf930729fdd42b6f834a6ded85ceea00f37cc2c433f927af	92	fail	15.5	18.8	0.6410256410256411			gvpa	26.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.1	10.9	unsupported	gvpa	nat_fb877ea45a36f28c6227	0.40217391304347827	0.8478260869565217	0.9425287356321839				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000610	03af29c7e40c6f3934a47921e6c3dd7c589342cadac0f8eeae0bd97db2d82b2f	true	false	eos	83	True	False	False	False	True	0.09833054906443846	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	03af29c7e40c6f3934a47921e6c3dd7c589342cadac0f8eeae0bd97db2d82b2f	83	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000611	f92af7b900e31bf00f99ac7b7b4bef6f8842664ccad215c4e741aed77ef17c73	true	false	eos	83	True	False	False	False	True	0.02266050062592368	0.06381829728796119	False	True	False	[]	True	False	[]	True		f92af7b900e31bf00f99ac7b7b4bef6f8842664ccad215c4e741aed77ef17c73	83	pass	57.2	57.9	1.0			gvpa	93.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	93.8	56.9	unsupported	gvpa	nat_b5ccff48f879b7cc34ad	0.6413043478260869	0.9879518072289156	0.8913043478260869	gvpj	0.5060240963855421	0.13528025144054479	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000612	2af3e102bed543c7bd1335903f9e4aa84b12d3c47f99b95211da2454bdc49f33	false	true	length_cap	180	True	False	True	False	True	0.025003706090096934	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning	2af3e102bed543c7bd1335903f9e4aa84b12d3c47f99b95211da2454bdc49f33	180	pass	45.7	46.6	1.0			gvpa	70.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	70.3	28.3	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000613	d257e27e89d6b5aede32b438265d094c17876cf6b048c5ab8496667f7348d310	true	false	eos	99	True	False	False	False	True	0.10128999071506993	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	d257e27e89d6b5aede32b438265d094c17876cf6b048c5ab8496667f7348d310	99	fail			0.0			gvpn	1.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	1.4		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000614	43bdc844672d78c171fd6c68259c7bb6c1f9ff33e102920ab2a23b6fdae16d5e	true	false	eos	84	True	False	False	False	True	0.06295802961413655	0.06381829728796119	False	True	False	[]	True	False	[]	True		43bdc844672d78c171fd6c68259c7bb6c1f9ff33e102920ab2a23b6fdae16d5e	84	fail			0.0			gvpa	26.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.9		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000615	f40d5398eaedf958b868d3586b0182d41e92956450d37106487badcc7fbbb64a	true	false	eos	92	True	False	False	False	True	0.031631143106510995	0.06381829728796119	False	True	False	[]	True	False	[]	True		f40d5398eaedf958b868d3586b0182d41e92956450d37106487badcc7fbbb64a	92	pass	32.7	33.3	1.0			gvpa	78.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	78.2	40.9	unsupported	gvpa	nat_0e5f42f63b697d7ae252	0.5869565217391305	0.8913043478260869	0.967032967032967	gvpj	0.5	0.08695652173913049	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000616	b50bc478e043ac12515b39720fae76a4a42b1668396234e4f8984d833a8b0a4c	true	false	eos	66	True	False	False	False	True	0.07428692401539078	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	b50bc478e043ac12515b39720fae76a4a42b1668396234e4f8984d833a8b0a4c	66	fail	2.1	2.8	0.41025641025641024			gvpa	5.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	5.8		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000617	738191e528bafb0ea17cb7df23f39eef4546125820f9b5198f5b23125edd9cd0	true	false	eos	92	True	False	False	False	True	0.025943991369640568	0.06381829728796119	False	True	False	[]	True	False	[]	True		738191e528bafb0ea17cb7df23f39eef4546125820f9b5198f5b23125edd9cd0	92	fail	15.4	27.2	0.6666666666666666			gvpa	36.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	36.6	13.4	unsupported	gvpa	nat_2c92df9e3660ae4ae496	0.36893203883495146	0.8695652173913043	0.8058252427184466	gvpj	0.2982456140350877	0.07068642479986376	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000618	c50908e812ce9eb1076293f3c44239f62df5eaa2b3f58242d930d895276f12be	true	false	eos	95	True	False	False	False	True	0.02009846750047791	0.06381829728796119	False	True	False	[]	True	False	[]	True		c50908e812ce9eb1076293f3c44239f62df5eaa2b3f58242d930d895276f12be	95	pass	58.4	58.8	1.0	gvpa	117.0	gvpj	53.8	63.2	0.6126126126126126	0.7157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	117.0	53.8	supported_gvpa	gvpa	nat_1f956fdbc151f2ec0ffb	0.8631578947368421	0.9578947368421052	0.9578947368421052	gvpj	0.40625	0.4569078947368421	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000619	c6432145a47ba80b9c3cfae7ff8057da7c242a40194908ab665bb47e94f6568d	true	false	eos	113	True	False	False	False	True	0.03569097805201372	0.06381829728796119	False	True	False	[]	True	False	[]	True		c6432145a47ba80b9c3cfae7ff8057da7c242a40194908ab665bb47e94f6568d	113	pass	49.6	50.0	1.0			gvpa	73.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	73.4	35.7	unsupported	gvpa	nat_7bd6d00159b2d7ed0289	0.36283185840707965	0.7168141592920354	0.9080459770114943	gvpj	0.275	0.08783185840707963	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000620	fe0e6ae29f189603d1fc20d13958f12819bea636b1ae3ee8266fcd27eb608fd6	true	false	eos	149	True	False	False	False	True	0.022061832259673172	0.06381829728796119	False	True	False	[]	True	False	[]	True		fe0e6ae29f189603d1fc20d13958f12819bea636b1ae3ee8266fcd27eb608fd6	149	pass	56.2	56.7	1.0	gvpa	120.1	gvpj	45.3	74.8	0.8918918918918919	0.6711409395973155	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	120.1	45.3	supported_gvpa	gvpa	nat_25f8dd28e9511c933322	0.4563758389261745	1.0	0.8613138686131386	gvpj	0.3959731543624161	0.06040268456375841	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
