reference_id	source_path	source_record_index	source_id	source_accession	source_header	sequence_sha256	length	annotated_family	annotation_reasons	seed_eligible	reference_status	fold	cluster_id	pf00741_pass	pf00741_score	pf00741_coverage	family_status	best_family	family_margin	classification_reason
nat_bb05d1469a1b3c82d2a5	data/raw/t05/real_gvp.fasta	773	WP_188786676.1	WP_188786676	WP_188786676.1 gas vesicle protein GvpL [Halobellus salinus]	bb05d1469a1b3c82d2a5bea01d27e006ba02e9a1920f040691103fbe93109eee	284	gvpl		True	other_gvp_negative_control	0	cluster_213008d40b0886a169f4	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
nat_213008d40b0886a169f4	data/raw/t05/real_gvp.fasta	774	WP_144261473.1	WP_144261473	WP_144261473.1 gas vesicle protein GvpL [Haloglomus irregulare]	213008d40b0886a169f4a0ddc2fdbfc6e3d015d787642b8561bcc2e5da5516bb	284	gvpl		True	other_gvp_negative_control	0	cluster_213008d40b0886a169f4	False		0.0	other_gvp	gvpl	345.59999999999997	competitive_gvpl_support;competitive_sequence_agreement
nat_6f10736cf216b77b4b1f	data/raw/t05/real_gvp.fasta	775	WP_014275707.1	WP_014275707	WP_014275707.1 gas vesicle protein GvpC [Limnospira platensis]	6f10736cf216b77b4b1f967fd7520e282aa0328e4e56010bb28b5d87370b7f91	284	gvpc		True	excluded_or_unresolved	1	cluster_6f10736cf216b77b4b1f	False		0.0	unsupported	gvpc		competitive_gvpc_support;no_reportable_runner_up;insufficient_covered_reference_similarity
nat_657f8ed615a48f36fbc2	data/raw/t05/real_gvp.fasta	776	WP_390284148.1	WP_390284148	WP_390284148.1 gas vesicle protein GvpL [Haloarchaeobius amylolyticus]	657f8ed615a48f36fbc210c46b4f5c436f4d0a8979cb77087bab04e4c6e9f996	283	gvpl		True	other_gvp_negative_control	2	cluster_03528e1685b91151e0fe	False		0.0	other_gvp	gvpl	381.0	competitive_gvpl_support;competitive_sequence_agreement
nat_3a18122b3f94fa70d033	data/raw/t05/real_gvp.fasta	777	WP_135305019.1	WP_135305019	WP_135305019.1 gas vesicle protein GvpL [Haloarcula amylovorans]	3a18122b3f94fa70d03384e5873cb817038b08e7700f0e984c4935bf5c23e139	283	gvpl		True	other_gvp_negative_control	1	cluster_3a18122b3f94fa70d033	False		0.0	other_gvp	gvpl	328.7	competitive_gvpl_support;competitive_sequence_agreement
nat_a06eef8fee93cc72d981	data/raw/t05/real_gvp.fasta	778	WP_103426137.1	WP_103426137	WP_103426137.1 gas vesicle protein GvpL [Salinigranum rubrum]	a06eef8fee93cc72d98195cc100dfd6f95e8e56484a960fb37c647e9ba80b0df	283	gvpl		True	other_gvp_negative_control	0	cluster_a06eef8fee93cc72d981	False		0.0	other_gvp	gvpl	321.0	competitive_gvpl_support;competitive_sequence_agreement
nat_a1ef1d3d0111a02736fb	data/raw/t05/real_gvp.fasta	779	WP_015408786.1	WP_015408786	WP_015408786.1 gas vesicle protein GvpL [Natronomonas moolapensis]	a1ef1d3d0111a02736fb8be9a65c75617027f616ec742e9543373a5b4c21ff06	283	gvpl		True	other_gvp_negative_control	1	cluster_a1ef1d3d0111a02736fb	False		0.0	other_gvp	gvpl	308.7	competitive_gvpl_support;competitive_sequence_agreement
nat_1066c516a611f0d3b670	data/raw/t05/real_gvp.fasta	780	WP_282432908.1	WP_282432908	WP_282432908.1 gas vesicle protein GvpN [Pelotomaculum propionicicum]	1066c516a611f0d3b670d3af471894b6d5f8652721f25c58202288be4a035498	283	gvpn		True	other_gvp_negative_control	0	cluster_1066c516a611f0d3b670	False		0.0	other_gvp	gvpn		competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement
nat_4b7ad6db9515cdca0afc	data/raw/t05/real_gvp.fasta	781	WP_331236521.1	WP_331236521	WP_331236521.1 gas vesicle protein GvpL [Natronorarus salvus]	4b7ad6db9515cdca0afc312580c2686256c4131a063fa685ee70575ad6752545	282	gvpl		True	other_gvp_negative_control	2	cluster_4b7ad6db9515cdca0afc	False		0.0	other_gvp	gvpl	326.0	competitive_gvpl_support;competitive_sequence_agreement
nat_dcca1b13e180e73e24da	data/raw/t05/real_gvp.fasta	782	WP_264556327.1	WP_264556327	WP_264556327.1 gas vesicle protein GvpL [Halocatena marina]	dcca1b13e180e73e24da7ade2e30b31a2e148ee25bbd3e2bf4c3cbadcf9df7ad	282	gvpl		True	other_gvp_negative_control	0	cluster_c6294867c99abd04a2a4	False		0.0	other_gvp	gvpl	328.2	competitive_gvpl_support;competitive_sequence_agreement
nat_ac695b7698c38a1908d2	data/raw/t05/real_gvp.fasta	783	WP_256684654.1	WP_256684654	WP_256684654.1 gas vesicle protein GvpL [Halococcus qingdaonensis]	ac695b7698c38a1908d25af0a1cb45134d686e01428e01d9817770caeeb52b3c	282	gvpl		True	other_gvp_negative_control	1	cluster_733aafddaccc4e87506c	False		0.0	other_gvp	gvpl	369.5	competitive_gvpl_support;competitive_sequence_agreement
nat_786b39c5c0e4d775092e	data/raw/t05/real_gvp.fasta	784	WP_256394869.1	WP_256394869	WP_256394869.1 gas vesicle protein GvpL [Halohasta litorea]	786b39c5c0e4d775092efb0d7e023707acbc1909171c889e748cc93b299ecd36	282	gvpl		True	other_gvp_negative_control	2	cluster_5b21333ca43991c18adf	False		0.0	other_gvp	gvpl	343.7	competitive_gvpl_support;competitive_sequence_agreement
nat_beb805c37fa10dd2a9f6	data/raw/t05/real_gvp.fasta	785	WP_181692587.1	WP_181692587	WP_181692587.1 gas vesicle protein GvpL [Natronomonas sp. LN261]	beb805c37fa10dd2a9f6f37d2508fb830df24310d50f1dfb7be8bf85b97e4ef6	282	gvpl		True	other_gvp_negative_control	2	cluster_beb805c37fa10dd2a9f6	False		0.0	other_gvp	gvpl	338.70000000000005	competitive_gvpl_support;competitive_sequence_agreement
nat_c6294867c99abd04a2a4	data/raw/t05/real_gvp.fasta	786	WP_124955535.1	WP_124955535	WP_124955535.1 gas vesicle protein GvpL [Halocatena pleomorpha]	c6294867c99abd04a2a4c726da15e5877b26c2300a4507417fa8b95e1ee31cf1	282	gvpl		True	other_gvp_negative_control	0	cluster_c6294867c99abd04a2a4	False		0.0	other_gvp	gvpl	330.5	competitive_gvpl_support;competitive_sequence_agreement
nat_4ad1d6a6caa95658f7c1	data/raw/t05/real_gvp.fasta	787	WP_092531731.1	WP_092531731	WP_092531731.1 gas vesicle protein GvpL [Halopelagius longus]	4ad1d6a6caa95658f7c129160e1d44b3a9516e1e74542992d1ef4a7c016bdfa3	282	gvpl		True	other_gvp_negative_control	1	cluster_46a7ea60834e5bd635f0	False		0.0	other_gvp	gvpl	358.2	competitive_gvpl_support;competitive_sequence_agreement
nat_48940241bf6a6f56d89d	data/raw/t05/real_gvp.fasta	788	WP_324716693.1	WP_324716693	WP_324716693.1 gas vesicle protein GvpN [Carboxydichorda subterranea]	48940241bf6a6f56d89d3fa57650629a28f6ab1da48074cc57f1b5170dcf08b2	282	gvpn		True	other_gvp_negative_control	1	cluster_48940241bf6a6f56d89d	False		0.0	other_gvp	gvpn		competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement
nat_0c4dacf6e40e747befce	data/raw/t05/real_gvp.fasta	789	WP_308215502.1	WP_308215502	WP_308215502.1 gas vesicle protein GvpN [Sinobaca sp. H24]	0c4dacf6e40e747befce70e8c079c3e6a0def46ca06e309947b36decd391eff9	282	gvpn		True	other_gvp_negative_control	2	cluster_0c4dacf6e40e747befce	False		0.0	other_gvp	gvpn	404.6	competitive_gvpn_support;competitive_sequence_agreement
nat_51d61e9e87576691ccef	data/raw/t05/real_gvp.fasta	790	WP_373674321.1	WP_373674321	WP_373674321.1 gas vesicle protein GvpL [Halopenitus sp. H-Gu1]	51d61e9e87576691ccef901079c0668494ffc51990500803092c1ca5f41b9f1d	281	gvpl		True	other_gvp_negative_control	0	cluster_51d61e9e87576691ccef	False		0.0	other_gvp	gvpl	353.09999999999997	competitive_gvpl_support;competitive_sequence_agreement
nat_3275500866a4b7bb74af	data/raw/t05/real_gvp.fasta	791	WP_340604684.1	WP_340604684	WP_340604684.1 gas vesicle protein GvpL [Halalkalicoccus tibetensis]	3275500866a4b7bb74afea2377c4402433bf98c290d80d869352c3a0acbf445d	281	gvpl		True	other_gvp_negative_control	2	cluster_05c8cee01647e72ca382	False		0.0	other_gvp	gvpl	335.1	competitive_gvpl_support;competitive_sequence_agreement
nat_cd2718b64a671e091f03	data/raw/t05/real_gvp.fasta	792	WP_267643769.1	WP_267643769	WP_267643769.1 gas vesicle protein GvpL [Haloarchaeobius amylolyticus]	cd2718b64a671e091f0320f8b2884b48a41d36d4baf52029d6db01d00895da33	281	gvpl		True	other_gvp_negative_control	2	cluster_cd2718b64a671e091f03	False		0.0	other_gvp	gvpl	330.7	competitive_gvpl_support;competitive_sequence_agreement
nat_bd0342686b2f502068cb	data/raw/t05/real_gvp.fasta	793	WP_251344608.1	WP_251344608	WP_251344608.1 gas vesicle protein GvpL [Haloplanus halophilus]	bd0342686b2f502068cbc9ca6b2672865e8f1bd8075beee33dfc2dba8f87b829	281	gvpl		True	other_gvp_negative_control	2	cluster_56c10a8b67a275eb077d	False		0.0	other_gvp	gvpl	375.9	competitive_gvpl_support;competitive_sequence_agreement
nat_75436ea92321809c82a2	data/raw/t05/real_gvp.fasta	794	WP_178335394.1	WP_178335394	WP_178335394.1 gas vesicle protein GvpL [Natronomonas salina]	75436ea92321809c82a20a46d7b41fa479fcf7401545f93f049f2f74856be250	281	gvpl		True	other_gvp_negative_control	1	cluster_75436ea92321809c82a2	False		0.0	other_gvp	gvpl	334.8	competitive_gvpl_support;competitive_sequence_agreement
nat_f5256963794cadafaf50	data/raw/t05/real_gvp.fasta	795	WP_089386083.1	WP_089386083	WP_089386083.1 gas vesicle protein GvpL [Halorubrum vacuolatum]	f5256963794cadafaf509b3dd93a3510a7d97cae07fa4b73c3c3d3b84a883666	281	gvpl		True	other_gvp_negative_control	0	cluster_f5256963794cadafaf50	False		0.0	other_gvp	gvpl	339.7	competitive_gvpl_support;competitive_sequence_agreement
nat_56c10a8b67a275eb077d	data/raw/t05/real_gvp.fasta	796	WP_256418763.1	WP_256418763	WP_256418763.1 gas vesicle protein GvpL [Halorubrum laminariae]	56c10a8b67a275eb077d2b3d8c37f4c55e6c6d03b4bf7de8b9a545c8c2411852	281	gvpl		True	other_gvp_negative_control	2	cluster_56c10a8b67a275eb077d	False		0.0	other_gvp	gvpl	379.8	competitive_gvpl_support;competitive_sequence_agreement
nat_9792fdffc4a0ae9dc02d	data/raw/t05/real_gvp.fasta	797	WP_088555000.1	WP_088555000	WP_088555000.1 gas vesicle protein GvpN [Calderihabitans maritimus]	9792fdffc4a0ae9dc02dff1e05297ccc8e93fc58f5d5d8dd726648068590f1db	281	gvpn		True	other_gvp_negative_control	1	cluster_9792fdffc4a0ae9dc02d	False		0.0	other_gvp	gvpn		competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement
nat_ee571b7d0f5927d07949	data/raw/t05/real_gvp.fasta	798	WP_007739240.1	WP_007739240	WP_007739240.1 gas vesicle protein GvpL [Halococcus thailandensis]	ee571b7d0f5927d079496fa9f3f180c09bb8dc744e024abb8b86d2c1b34cf11d	280	gvpl		True	other_gvp_negative_control	1	cluster_733aafddaccc4e87506c	False		0.0	other_gvp	gvpl	365.0	competitive_gvpl_support;competitive_sequence_agreement
nat_de5a9ce91c14ad925a2c	data/raw/t05/real_gvp.fasta	799	WP_295437055.1	WP_295437055	WP_295437055.1 gas vesicle protein GvpN, partial [uncultured Thiodictyon sp.]	de5a9ce91c14ad925a2cceadaf9a114ddf248b59e5f3037f5c216214fb1f6881	280	gvpn	incomplete_or_provisional_annotation	False	excluded_or_unresolved			False		0.0	unsupported			incomplete_or_provisional_annotation
nat_9048978c0c61b4eef655	data/raw/t05/real_gvp.fasta	800	WP_336363281.1	WP_336363281	WP_336363281.1 gas vesicle protein GvpL [Halalkalicoccus salilacus]	9048978c0c61b4eef655c54c22b1d335d2ad3e4d218cecc4a77c9d78c0aae7f7	279	gvpl		True	other_gvp_negative_control	1	cluster_687a26d89748bd8bac3c	False		0.0	other_gvp	gvpl	343.7	competitive_gvpl_support;competitive_sequence_agreement
nat_b733ce3854fcc15a1e76	data/raw/t05/real_gvp.fasta	801	WP_379692606.1	WP_379692606	WP_379692606.1 gas vesicle protein GvpL [Halopelagius fulvigenes]	b733ce3854fcc15a1e76455c3d27d6a8b7f0831ce1676bd45684d1a81a9cb69b	279	gvpl		True	other_gvp_negative_control	1	cluster_46a7ea60834e5bd635f0	False		0.0	other_gvp	gvpl	357.7	competitive_gvpl_support;competitive_sequence_agreement
nat_7ed72fe978260959b0d4	data/raw/t05/real_gvp.fasta	802	WP_368280285.1	WP_368280285	WP_368280285.1 gas vesicle protein GvpL [Halomarina oriensis]	7ed72fe978260959b0d407d3d213db3a763234f2f523712a552fe4745bebbc91	279	gvpl		True	other_gvp_negative_control	0	cluster_7ed72fe978260959b0d4	False		0.0	other_gvp	gvpl	342.5	competitive_gvpl_support;competitive_sequence_agreement
nat_9ffee07beb2709c0f0bd	data/raw/t05/real_gvp.fasta	803	WP_227775551.1	WP_227775551	WP_227775551.1 gas vesicle protein GvpL [Haladaptatus pallidirubidus]	9ffee07beb2709c0f0bdde4f5e32371686d40ad08b271bbf9c7e3b052490e475	279	gvpl		True	other_gvp_negative_control	2	cluster_09c215899b8b45d9948f	False		0.0	other_gvp	gvpl	359.7	competitive_gvpl_support;competitive_sequence_agreement
nat_46a7ea60834e5bd635f0	data/raw/t05/real_gvp.fasta	804	WP_092892782.1	WP_092892782	WP_092892782.1 gas vesicle protein GvpL [Halopelagius inordinatus]	46a7ea60834e5bd635f0de18e9eb35ac191f872f79600e0fc39fedadba7f1e1e	279	gvpl		True	other_gvp_negative_control	1	cluster_46a7ea60834e5bd635f0	False		0.0	other_gvp	gvpl	352.5	competitive_gvpl_support;competitive_sequence_agreement
nat_8f2388b1e2d08d14e65c	data/raw/t05/real_gvp.fasta	805	WP_005043863.1	WP_005043863	WP_005043863.1 MULTISPECIES: gas vesicle protein GvpL [Halococcus]	8f2388b1e2d08d14e65cdcc1c54162b640bc04b5b7daa0e2e7aeb28814750b76	279	gvpl		True	other_gvp_negative_control	2	cluster_46dfa99150a76ad6b330	False	0.5	0.20512820512820512	other_gvp	gvpl	354.6	competitive_gvpl_support;competitive_sequence_agreement
nat_60c3f8137e62060fbc73	data/raw/t05/real_gvp.fasta	806	WP_205250692.1	WP_205250692	WP_205250692.1 MULTISPECIES: gas vesicle protein GvpL [Halobacterium]	60c3f8137e62060fbc739d7376fa7b3490285b6d4720acaa1918f4bb3cc63a58	279	gvpl		True	other_gvp_negative_control	0	cluster_60c3f8137e62060fbc73	False		0.0	other_gvp	gvpl	351.5	competitive_gvpl_support;competitive_sequence_agreement
nat_d3f4606ab07c55f746b6	data/raw/t05/real_gvp.fasta	807	WP_102335551.1	WP_102335551	WP_102335551.1 gas vesicle protein GvpN [Salimicrobium jeotgali]	d3f4606ab07c55f746b6b1a8a0f79e9a97c96a63f6004bd00cc238d2dd7611aa	279	gvpn		True	other_gvp_negative_control	1	cluster_d3f4606ab07c55f746b6	False		0.0	other_gvp	gvpn		competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement
nat_b44993db1097fc49f167	data/raw/t05/real_gvp.fasta	808	WP_332099665.1	WP_332099665	WP_332099665.1 MULTISPECIES: gas vesicle protein GvpL [Halalkalicoccus]	b44993db1097fc49f167fb782b79af8b691816fa17eadb7e5b6521a1e0a40326	278	gvpl		True	other_gvp_negative_control	1	cluster_687a26d89748bd8bac3c	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
nat_5b21333ca43991c18adf	data/raw/t05/real_gvp.fasta	809	WP_253738032.1	WP_253738032	WP_253738032.1 gas vesicle protein GvpL [Halohasta salina]	5b21333ca43991c18adf8742a042786d7ca94c95f8921ccd93e8fea514e5649e	278	gvpl		True	other_gvp_negative_control	2	cluster_5b21333ca43991c18adf	False		0.0	other_gvp	gvpl	339.0	competitive_gvpl_support;competitive_sequence_agreement
nat_05c8cee01647e72ca382	data/raw/t05/real_gvp.fasta	810	WP_122090604.1	WP_122090604	WP_122090604.1 gas vesicle protein GvpL [Halalkalicoccus subterraneus]	05c8cee01647e72ca38233bc5b437f5c8307a176f8ae247d4eff3acb41ab11ff	278	gvpl		True	other_gvp_negative_control	2	cluster_05c8cee01647e72ca382	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
nat_2d8967506e540b62b829	data/raw/t05/real_gvp.fasta	811	WP_066382964.1	WP_066382964	WP_066382964.1 gas vesicle protein GvpL [Halalkalicoccus paucihalophilus]	2d8967506e540b62b829d6e97f2cb8bc0a312ddbd737e078a7a11ebbcb6ba286	278	gvpl		True	other_gvp_negative_control	2	cluster_05c8cee01647e72ca382	False		0.0	other_gvp	gvpl	336.4	competitive_gvpl_support;competitive_sequence_agreement
nat_daa05d4cf018ffa933e2	data/raw/t05/real_gvp.fasta	812	WP_009366037.1	WP_009366037	WP_009366037.1 gas vesicle protein GvpL [Halogranum rubrum]	daa05d4cf018ffa933e24af52d8ffa69881dc0154c2c236267a96607e0a5da03	278	gvpl		True	other_gvp_negative_control	1	cluster_15dc5a070647dff2c6ed	False		0.0	other_gvp	gvpl	364.9	competitive_gvpl_support;competitive_sequence_agreement
nat_de2ce73c979263729ace	data/raw/t05/real_gvp.fasta	813	WP_004051398.1	WP_004051398	WP_004051398.1 gas vesicle protein GvpL [Halococcus morrhuae]	de2ce73c979263729ace1788d355ea41464fb060708e260d0116b7ae7fa140cd	278	gvpl		True	other_gvp_negative_control	1	cluster_733aafddaccc4e87506c	False		0.0	other_gvp	gvpl	366.90000000000003	competitive_gvpl_support;competitive_sequence_agreement
nat_687a26d89748bd8bac3c	data/raw/t05/real_gvp.fasta	814	WP_336344901.1	WP_336344901	WP_336344901.1 gas vesicle protein GvpL [Halalkalicoccus ordinarius]	687a26d89748bd8bac3c106a2a8417c4124b1633811f476f5aa839dad620d070	277	gvpl		True	other_gvp_negative_control	1	cluster_687a26d89748bd8bac3c	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
nat_d2e225ceb28f6f62f39b	data/raw/t05/real_gvp.fasta	815	WP_382194487.1	WP_382194487	WP_382194487.1 gas vesicle protein GvpN, partial [Halorussus sp. GCM10023401]	d2e225ceb28f6f62f39b3004e5265f75dea14b48ccd537c269430a35055b1db4	277	gvpn	incomplete_or_provisional_annotation	False	excluded_or_unresolved			False		0.0	unsupported			incomplete_or_provisional_annotation
nat_7acfc5a1252794a66ccc	data/raw/t05/real_gvp.fasta	816	WP_435348179.1	WP_435348179	WP_435348179.1 gas vesicle protein GvpL [Haloarchaeobius sp. HRN-SO-5]	7acfc5a1252794a66ccc90541432b0aa785f37ef6c50c2735600eff885ed385b	276	gvpl		True	other_gvp_negative_control	1	cluster_7acfc5a1252794a66ccc	False		0.0	other_gvp	gvpl	330.40000000000003	competitive_gvpl_support;competitive_sequence_agreement
nat_15dc5a070647dff2c6ed	data/raw/t05/real_gvp.fasta	817	WP_089821082.1	WP_089821082	WP_089821082.1 gas vesicle protein GvpL [Halogranum amylolyticum]	15dc5a070647dff2c6ed1213127a02e9aad12743fe0d1f8200b03e539bf5c6db	276	gvpl		True	other_gvp_negative_control	1	cluster_15dc5a070647dff2c6ed	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
nat_b16e56dd0f1b4227b07c	data/raw/t05/real_gvp.fasta	818	WP_089671667.1	WP_089671667	WP_089671667.1 gas vesicle protein GvpL [Halohasta litchfieldiae]	b16e56dd0f1b4227b07c2ddb174efcf7154e0f620e6337030760dc3c3fb23d04	276	gvpl		True	other_gvp_negative_control	2	cluster_5b21333ca43991c18adf	False		0.0	other_gvp	gvpl	345.6	competitive_gvpl_support;competitive_sequence_agreement
nat_f4429346ce0cf90b2d1d	data/raw/t05/real_gvp.fasta	819	WP_007695220.1	WP_007695220	WP_007695220.1 gas vesicle protein GvpL [Halococcus hamelinensis]	f4429346ce0cf90b2d1dc2c9977290e7ba6d820108c03f893a02ff439cd3fc59	276	gvpl		True	other_gvp_negative_control	1	cluster_733aafddaccc4e87506c	False		0.0	other_gvp	gvpl	364.40000000000003	competitive_gvpl_support;competitive_sequence_agreement
nat_b2e6feb3ee48a20f4476	data/raw/t05/real_gvp.fasta	820	WP_371162969.1	WP_371162969	WP_371162969.1 gas vesicle protein GvpL [Halorubrum miltondacostae]	b2e6feb3ee48a20f44769a2ffb97bb270b63e91c57aff90b1472476508d5e8e4	275	gvpl		True	other_gvp_negative_control	1	cluster_b2e6feb3ee48a20f4476	False		0.0	other_gvp	gvpl	336.5	competitive_gvpl_support;competitive_sequence_agreement
nat_99861ed9cc175485de8b	data/raw/t05/real_gvp.fasta	821	WP_313692704.1	WP_313692704	WP_313692704.1 gas vesicle protein GvpL [Halorarum halobium]	99861ed9cc175485de8b52f687a01a203108335ce1d3b71316bcd7a2da22a2d3	275	gvpl		True	other_gvp_negative_control	0	cluster_99861ed9cc175485de8b	False		0.0	other_gvp	gvpl	314.0	competitive_gvpl_support;competitive_sequence_agreement
nat_dd2407a644bf77fc0e6b	data/raw/t05/real_gvp.fasta	822	WP_267662990.1	WP_267662990	WP_267662990.1 gas vesicle protein GvpL [Halorubrum yunnanense]	dd2407a644bf77fc0e6bc6f382f6ff966244a211b93de8683b7e14171770439c	275	gvpl		True	other_gvp_negative_control	1	cluster_b2e6feb3ee48a20f4476	False		0.0	other_gvp	gvpl	339.8	competitive_gvpl_support;competitive_sequence_agreement
nat_66da46cd547656a41784	data/raw/t05/real_gvp.fasta	823	WP_254535121.1	WP_254535121	WP_254535121.1 gas vesicle protein GvpL [Halomarina litorea]	66da46cd547656a41784bb1c3ddb88e62962fa5494939cd6fd5c2a39ab4e4b1f	275	gvpl		True	other_gvp_negative_control	2	cluster_66da46cd547656a41784	False		0.0	other_gvp	gvpl	353.09999999999997	competitive_gvpl_support;competitive_sequence_agreement
nat_00ff0d0f8a2cc408f4fc	data/raw/t05/real_gvp.fasta	824	WP_247995715.1	WP_247995715	WP_247995715.1 gas vesicle protein GvpL [Halocatena salina]	00ff0d0f8a2cc408f4fc2398e6828dd90410cd77a821465c92f04b7898ac6c52	275	gvpl		True	other_gvp_negative_control	0	cluster_00ff0d0f8a2cc408f4fc	False		0.0	other_gvp	gvpl	344.79999999999995	competitive_gvpl_support;competitive_sequence_agreement
nat_a8b70d172039f6e7522b	data/raw/t05/real_gvp.fasta	825	WP_244704590.1	WP_244704590	WP_244704590.1 gas vesicle protein GvpL [Halococcus dombrowskii]	a8b70d172039f6e7522bd7df6900b2273fe678589b6456f4e554186cb76aca92	275	gvpl		True	other_gvp_negative_control	1	cluster_733aafddaccc4e87506c	False		0.0	other_gvp	gvpl	365.59999999999997	competitive_gvpl_support;competitive_sequence_agreement
nat_f6dcec84a572391850cb	data/raw/t05/real_gvp.fasta	826	WP_232702624.1	WP_232702624	WP_232702624.1 gas vesicle protein GvpL [Halobacterium wangiae]	f6dcec84a572391850cbb98fe46e5df5c4e0d31c6735961e118d06e6d2be176d	275	gvpl		True	other_gvp_negative_control	1	cluster_f6dcec84a572391850cb	False		0.0	other_gvp	gvpl	332.6	competitive_gvpl_support;competitive_sequence_agreement
nat_7dea3ce49a6b125282d2	data/raw/t05/real_gvp.fasta	827	WP_129115137.1	WP_129115137	WP_129115137.1 gas vesicle protein GvpL [Halegenticoccus tardaugens]	7dea3ce49a6b125282d2dd0d2cf94ee0a0b095a44b45684045c8656b8e556b4d	275	gvpl		True	other_gvp_negative_control	2	cluster_7dea3ce49a6b125282d2	False		0.0	other_gvp	gvpl		competitive_gvpl_support;no_reportable_runner_up;competitive_sequence_agreement
