reference_id	annotated_family	cluster_id	fold	reviewed_anchor	profile_representative
nat_6c44dcc9cf99e76743ac	gvpn	cluster_1f877d52c71e6212dfea	1	False	False
nat_830fd35add858a598871	gvpn	cluster_53977051d32bf0abf5f6	1	False	False
nat_ac5a4ab0595f93b85963	gvpl	cluster_ac5a4ab0595f93b85963	0	False	True
nat_1e71a0923f759cc709c7	gvpl	cluster_1e71a0923f759cc709c7	2	False	True
nat_49f263ff81959560428d	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_4db8b306b431cc2ba11e	gvpn	cluster_4c362963c87951503561	2	False	False
nat_bb8747d94d1211eb384b	gvpn	cluster_169db323577b20f8e142	1	False	False
nat_4958bebf4ba5802f9732	gvpn	cluster_3a3921c72aab453713f1	2	False	False
nat_dc5767fa98ca27c812d8	gvpn	cluster_dc5767fa98ca27c812d8	2	False	True
nat_7fb8f94c1457ced9d03a	gvpn	cluster_10fd81dbb9ce99a2d13a	1	False	False
nat_d40b25e8c65d57d4e644	gvpn	cluster_3a3921c72aab453713f1	2	False	False
nat_1f2f2b01d2dcc425f31f	gvpn	cluster_169db323577b20f8e142	1	False	False
nat_3a3921c72aab453713f1	gvpn	cluster_3a3921c72aab453713f1	2	False	True
nat_dbc38939f14b55d473a0	gvpn	cluster_dbc38939f14b55d473a0	0	False	True
nat_f2690f5ba48d23884e9e	gvpn	cluster_05cf56205d19f7127aeb	1	False	False
nat_d181384e60ec820e5deb	gvpn	cluster_10fd81dbb9ce99a2d13a	1	False	False
nat_27f8b70ca9ee842d7ef4	gvpn	cluster_176746ff62efe3e4c3e2	0	False	False
nat_b1a09ad8c66c5441129d	gvpn	cluster_b1a09ad8c66c5441129d	2	False	True
nat_98c654cc7142b14d9b9b	gvpn	cluster_3a3921c72aab453713f1	2	False	False
nat_ec93c4d5a09e464333c6	gvpn	cluster_10fd81dbb9ce99a2d13a	1	False	False
nat_dcbab6a5616c28499748	gvpn	cluster_176746ff62efe3e4c3e2	0	False	False
nat_040544d26977cdd0e14f	gvpn	cluster_040544d26977cdd0e14f	2	False	True
nat_48b1990f17d08cc463f7	gvpn	cluster_48b1990f17d08cc463f7	2	False	True
nat_27cc56c1e7049ce90f96	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_0e1c42b4d08fc28190e1	gvpn	cluster_0e1c42b4d08fc28190e1	1	False	True
nat_17bf7bb85a4623779dec	gvpn	cluster_17bf7bb85a4623779dec	1	False	True
nat_10fd81dbb9ce99a2d13a	gvpn	cluster_10fd81dbb9ce99a2d13a	1	False	True
nat_22c79ebceae215960059	gvpn	cluster_176746ff62efe3e4c3e2	0	False	False
nat_2e69ec66879cf5e82204	gvpn	cluster_2e69ec66879cf5e82204	1	False	True
nat_577493092a2b2854c435	gvpl	cluster_2a2c6ce836f6b052a898	0	False	False
nat_3f3d58aff4160c1472ae	gvpl	cluster_3f3d58aff4160c1472ae	2	False	True
nat_8ebdf27dab289f7c10f4	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_226a88fc48e62ac725f3	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_74c75a9811d827201939	gvpl	cluster_04929645ec641fea858e	0	False	False
nat_134d6754fe48a1bb6284	gvpn	cluster_134d6754fe48a1bb6284	2	False	True
nat_1972bea090be49a76641	gvpn	cluster_1972bea090be49a76641	2	False	True
nat_1b6894c416dda31f5bf7	gvpn	cluster_1b6894c416dda31f5bf7	0	False	True
nat_83f7d9d27121e880de17	gvpn	cluster_83f7d9d27121e880de17	2	False	True
nat_994a4482dd16b5b114de	gvpn	cluster_994a4482dd16b5b114de	2	False	True
nat_92480a5ab13398a571dd	gvpn	cluster_05cf56205d19f7127aeb	1	False	False
nat_9bb9498d893db7c92ae7	gvpn	cluster_9bb9498d893db7c92ae7	0	False	True
nat_d9c5de777b6aaea91cd5	gvpn	cluster_d9c5de777b6aaea91cd5	2	False	True
nat_ba15bf60ed6004a3ce5e	gvpn	cluster_ba15bf60ed6004a3ce5e	2	False	True
nat_f9905866438c501ac7f6	gvpn	cluster_1972bea090be49a76641	2	False	False
nat_8494188a300564c49d3c	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_2dc604d7cf304f255e88	gvpl	cluster_04929645ec641fea858e	0	False	False
nat_03528e1685b91151e0fe	gvpl	cluster_03528e1685b91151e0fe	2	False	True
nat_d07971e43367e87871c1	gvpn	cluster_d07971e43367e87871c1	2	False	True
nat_e03e14968d4b10527ac7	gvpn	cluster_e03e14968d4b10527ac7	1	False	True
nat_a665e2e5f29929695665	gvpn	cluster_0690bd81d60a205e3e30	2	False	False
nat_e7d7f3c38f5dadaac5e7	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_a1966e862ceb3d74fb59	gvpn	cluster_947a33d55ad2e4a462ad	0	False	False
nat_8906c075478b33af8efa	gvpn	cluster_169db323577b20f8e142	1	False	False
nat_f1c9516c4e3f88448e4b	gvpn	cluster_f1c9516c4e3f88448e4b	1	False	True
nat_cf6baab0438a93d18ee6	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_74753c3ede23214cfad4	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_3d3777e5d9511bc1ea9d	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_b64b2ea2cf54e6e254cc	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_3c5d1ab84dc1fb4cd16a	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_0fad6598349a6da9ef01	gvpn	cluster_0fad6598349a6da9ef01	1	False	True
nat_a630f73f04fbd5f6252f	gvpn	cluster_6576008730d58d93eed3	0	False	False
nat_9c669388f9f6f54f335b	gvpn	cluster_9c669388f9f6f54f335b	2	False	True
nat_32bb9a298fdead7fe2cf	gvpn	cluster_32bb9a298fdead7fe2cf	2	False	True
nat_1447912ea45b4cbab435	gvpn	cluster_1447912ea45b4cbab435	1	False	True
nat_da76428c6fdf4db3fc88	gvpn	cluster_947a33d55ad2e4a462ad	0	False	False
nat_0ee5505ab5dfefb663c5	gvpn	cluster_0ee5505ab5dfefb663c5	1	False	True
nat_cda55e94f82e5ee8d6d1	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_947a33d55ad2e4a462ad	gvpn	cluster_947a33d55ad2e4a462ad	0	False	True
nat_15fd13404b3461247ca0	gvpn	cluster_15fd13404b3461247ca0	0	False	True
nat_1d377a89f59da91946c1	gvpn	cluster_1d377a89f59da91946c1	2	False	True
nat_ea3ac1c4ba948e2dd4ad	gvpn	cluster_ea3ac1c4ba948e2dd4ad	1	False	True
nat_4847fa268d05b7ef089c	gvpn	cluster_11bfff8c2b3a8002eab3	0	False	False
nat_e694963e6e3ce8d65199	gvpn	cluster_e694963e6e3ce8d65199	0	False	True
nat_d1da419246e4a284eafb	gvpn	cluster_947a33d55ad2e4a462ad	0	False	False
nat_9c435a2d63479c134f4d	gvpn	cluster_947a33d55ad2e4a462ad	0	False	False
nat_5c04b2f6553dd27ee8b0	gvpn	cluster_11bfff8c2b3a8002eab3	0	False	False
nat_e71ca3ff412f63b8006b	gvpn	cluster_11bfff8c2b3a8002eab3	0	False	False
nat_0690bd81d60a205e3e30	gvpn	cluster_0690bd81d60a205e3e30	2	False	True
nat_2a2c6ce836f6b052a898	gvpl	cluster_2a2c6ce836f6b052a898	0	False	True
nat_ffdf982027d2763f7932	gvpl	cluster_ffdf982027d2763f7932	2	False	True
nat_e01857d1bc698285002f	gvpl	cluster_30799f48b0f3373d9576	1	False	False
nat_d3968a7170c9ad3e58f2	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_2cbf128e14aef1559fc0	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_5df16f852bc146e7d551	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_b967b8ffb17b87b27a51	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_b76abc872f0c2b1b69b7	gvpn	cluster_8491daf10cdc78e8f39e	0	False	False
nat_988a0f5d490f2bbc3e89	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_9b48b78034ddbd453c86	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_c005c56e14df6b455526	gvpn	cluster_c005c56e14df6b455526	0	False	True
nat_4bc9cfbe6d4136095f57	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_5f311d8f788161b76087	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_a2315f1694bdc0fc2f20	gvpn	cluster_15c24d125497deacfd30	2	False	False
nat_5481768259de4485701e	gvpl	cluster_5481768259de4485701e	1	False	True
nat_9a9fa733c600121c0319	gvpl	cluster_04929645ec641fea858e	0	False	False
nat_8491daf10cdc78e8f39e	gvpn	cluster_8491daf10cdc78e8f39e	0	False	True
nat_4a7f2343f5c47edf5471	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_2158ca0aadb49a41e17c	gvpn	cluster_0fad6598349a6da9ef01	1	False	False
nat_5273bbeb242ad7f8fdeb	gvpn	cluster_5273bbeb242ad7f8fdeb	2	False	True
nat_400daa3180be46a7f598	gvpn	cluster_400daa3180be46a7f598	0	False	True
nat_afc3bde2cce29344e1de	gvpn	cluster_169db323577b20f8e142	1	False	False
nat_3eb21ff7b93129f6825b	gvpn	cluster_11bfff8c2b3a8002eab3	0	False	False
nat_759f3fabb12a0655cffe	gvpl	cluster_759f3fabb12a0655cffe	2	False	True
nat_30799f48b0f3373d9576	gvpl	cluster_30799f48b0f3373d9576	1	False	True
nat_c9b15453866afc61beb3	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_c0018dcc0c8798a4a59b	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_afabb4dda1519d86ae20	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_054db53c4d4213a42836	gvpl	cluster_054db53c4d4213a42836	1	False	True
nat_9bd1a6cead0a9a834c1f	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_2e5af0d60bf3d90fabb5	gvpl	cluster_2e5af0d60bf3d90fabb5	0	False	True
nat_eda5ec1e6fe7d62d083c	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_4c15138491a9218d6eac	gvpn	cluster_27aad6f6a553bce46f6c	0	False	False
nat_b79546a2daa2d8e3cfe0	gvpn	cluster_4866c0342df1711e5316	0	False	False
nat_6576008730d58d93eed3	gvpn	cluster_6576008730d58d93eed3	0	False	True
nat_5f4f748f5a3775c14ef8	gvpn	cluster_5f4f748f5a3775c14ef8	1	False	True
nat_d6ddc737a6a02349cc79	gvpn	cluster_d6ddc737a6a02349cc79	2	False	True
nat_3b570d48315fa6eee660	gvpn	cluster_3b570d48315fa6eee660	0	False	True
nat_0acc418a158f7c4abf47	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_4a38ff9aea9ec8801260	gvpl	cluster_4a38ff9aea9ec8801260	1	False	True
nat_fb5841aa8d78c29f15ce	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_71b28fb33ac62d4f545b	gvpn	cluster_31455055e0d7642bcd7e	1	False	False
nat_62e8e306973b3b12d1f2	gvpn	cluster_31455055e0d7642bcd7e	1	False	False
nat_14a0330fc0c66969c562	gvpn	cluster_14a0330fc0c66969c562	0	False	True
nat_051100001158f9bfccc6	gvpn	cluster_051100001158f9bfccc6	1	False	True
nat_e275c2c119cdedf35af1	gvpn	cluster_1066c516a611f0d3b670	0	False	False
nat_c0d82e06313e16097f0a	gvpl	cluster_598bde578495fbb688ee	0	False	False
nat_27aad6f6a553bce46f6c	gvpn	cluster_27aad6f6a553bce46f6c	0	False	True
nat_58cc5366f525d6247254	gvpn	cluster_27aad6f6a553bce46f6c	0	False	False
nat_4f69ec38a495fd9e0185	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_30915012a8ec6f8f679b	gvpn	cluster_15c24d125497deacfd30	2	False	False
nat_a53975b3cd2709186c1a	gvpn	cluster_15fd13404b3461247ca0	0	False	False
nat_4427c56895f290d5ee95	gvpn	cluster_356c54653106cd402fed	1	False	False
nat_15c24d125497deacfd30	gvpn	cluster_15c24d125497deacfd30	2	False	True
nat_7417c2e6f2ab8024be93	gvpn	cluster_7417c2e6f2ab8024be93	1	False	True
nat_a43ef1c6d1999c99fad7	gvpn	cluster_356c54653106cd402fed	1	False	False
nat_438a2803a10a7467a3a3	gvpn	cluster_15c24d125497deacfd30	2	False	False
nat_71a18e5b7ee99a16fa9b	gvpn	cluster_15c24d125497deacfd30	2	False	False
nat_d886fe7b9d022b3a41eb	gvpn	cluster_356c54653106cd402fed	1	False	False
nat_356c54653106cd402fed	gvpn	cluster_356c54653106cd402fed	1	False	True
nat_34fc7cd9485e6997d2bd	gvpn	cluster_34fc7cd9485e6997d2bd	0	False	True
nat_d2201916dd658f390480	gvpn	cluster_356c54653106cd402fed	1	False	False
nat_a9d1da80fcafe973adc5	gvpn	cluster_15fd13404b3461247ca0	0	False	False
nat_efdc2424c09acf398858	gvpl	cluster_1e71a0923f759cc709c7	2	False	False
nat_4fecbd8ec7e51f46d8e8	gvpn	cluster_15fd13404b3461247ca0	0	False	False
nat_b8699f45a352e4861289	gvpn	cluster_b8699f45a352e4861289	0	False	True
nat_1cd344fb6ce324dce534	gvpn	cluster_15fd13404b3461247ca0	0	False	False
nat_72a0b97a983affc4abd9	gvpn	cluster_72a0b97a983affc4abd9	2	False	True
nat_29df8995a7c8279513ee	gvpn	cluster_29df8995a7c8279513ee	1	False	True
nat_955483f8bc06a18ea418	gvpn	cluster_05cf56205d19f7127aeb	1	False	False
nat_db93f29d25cdddad0ef3	gvpn	cluster_db93f29d25cdddad0ef3	1	False	True
nat_597d68a86a65eb266484	gvpn	cluster_1066c516a611f0d3b670	0	False	False
nat_71c4eaf80d5c340613c0	gvpl	cluster_71c4eaf80d5c340613c0	0	False	True
nat_7a8485bedf5ad8561f79	gvpl	cluster_4cca1066084d420d9c60	1	False	False
nat_f9ed5273156498868a4d	gvpl	cluster_04929645ec641fea858e	0	False	False
nat_0d3a44444fb3cfa6ea64	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_4838ea3cca31fd2581c8	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_2b04743426facfb60cfa	gvpn	cluster_2b04743426facfb60cfa	1	False	True
nat_7d84d0bdb7f12b66a583	gvpn	cluster_2e69ec66879cf5e82204	1	False	False
nat_26f12393040d80ef19bd	gvpl	cluster_26f12393040d80ef19bd	2	False	True
nat_46dfa99150a76ad6b330	gvpl	cluster_46dfa99150a76ad6b330	2	False	True
nat_ec7e4b6fbb44ea6e5eff	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_f061d8bf614182df84fa	gvpl	cluster_f061d8bf614182df84fa	1	False	True
nat_798e0478a1c671011eb9	gvpl	cluster_3a18122b3f94fa70d033	1	False	False
nat_b7915955b20ca9c0aa4e	gvpn	cluster_7582ab44f4a5ea674099	0	False	False
nat_8b728da9bc94157561e8	gvpl	cluster_509287832ecc4aacd239	2	False	False
nat_916c3bc7c5aeace2979b	gvpl	cluster_916c3bc7c5aeace2979b	2	False	True
nat_ca242131f6ef5b732fcf	gvpl	cluster_04929645ec641fea858e	0	False	False
nat_509287832ecc4aacd239	gvpl	cluster_509287832ecc4aacd239	2	False	True
nat_fe7f89d5b48d6e6d7028	gvpl	cluster_26f12393040d80ef19bd	2	False	False
nat_d8675dcca6583dc443d4	gvpn	cluster_051100001158f9bfccc6	1	False	False
nat_9b7ed4f515de0180e861	gvpc	cluster_9b7ed4f515de0180e861	2	False	True
nat_ec9b5926f08ed0206fff	gvpl	cluster_213008d40b0886a169f4	0	False	False
nat_bb05d1469a1b3c82d2a5	gvpl	cluster_213008d40b0886a169f4	0	False	False
nat_213008d40b0886a169f4	gvpl	cluster_213008d40b0886a169f4	0	False	True
nat_6f10736cf216b77b4b1f	gvpc	cluster_6f10736cf216b77b4b1f	1	False	True
nat_657f8ed615a48f36fbc2	gvpl	cluster_03528e1685b91151e0fe	2	False	False
nat_3a18122b3f94fa70d033	gvpl	cluster_3a18122b3f94fa70d033	1	False	True
nat_a06eef8fee93cc72d981	gvpl	cluster_a06eef8fee93cc72d981	0	False	True
nat_a1ef1d3d0111a02736fb	gvpl	cluster_a1ef1d3d0111a02736fb	1	False	True
nat_1066c516a611f0d3b670	gvpn	cluster_1066c516a611f0d3b670	0	False	True
nat_4b7ad6db9515cdca0afc	gvpl	cluster_4b7ad6db9515cdca0afc	2	False	True
nat_dcca1b13e180e73e24da	gvpl	cluster_c6294867c99abd04a2a4	0	False	False
nat_ac695b7698c38a1908d2	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_786b39c5c0e4d775092e	gvpl	cluster_5b21333ca43991c18adf	2	False	False
nat_beb805c37fa10dd2a9f6	gvpl	cluster_beb805c37fa10dd2a9f6	2	False	True
nat_c6294867c99abd04a2a4	gvpl	cluster_c6294867c99abd04a2a4	0	False	True
nat_4ad1d6a6caa95658f7c1	gvpl	cluster_46a7ea60834e5bd635f0	1	False	False
nat_48940241bf6a6f56d89d	gvpn	cluster_48940241bf6a6f56d89d	1	False	True
nat_0c4dacf6e40e747befce	gvpn	cluster_0c4dacf6e40e747befce	2	False	True
nat_51d61e9e87576691ccef	gvpl	cluster_51d61e9e87576691ccef	0	False	True
nat_3275500866a4b7bb74af	gvpl	cluster_05c8cee01647e72ca382	2	False	False
nat_cd2718b64a671e091f03	gvpl	cluster_cd2718b64a671e091f03	2	False	True
nat_bd0342686b2f502068cb	gvpl	cluster_56c10a8b67a275eb077d	2	False	False
nat_75436ea92321809c82a2	gvpl	cluster_75436ea92321809c82a2	1	False	True
nat_f5256963794cadafaf50	gvpl	cluster_f5256963794cadafaf50	0	False	True
nat_56c10a8b67a275eb077d	gvpl	cluster_56c10a8b67a275eb077d	2	False	True
nat_9792fdffc4a0ae9dc02d	gvpn	cluster_9792fdffc4a0ae9dc02d	1	False	True
nat_ee571b7d0f5927d07949	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_9048978c0c61b4eef655	gvpl	cluster_687a26d89748bd8bac3c	1	False	False
nat_b733ce3854fcc15a1e76	gvpl	cluster_46a7ea60834e5bd635f0	1	False	False
nat_7ed72fe978260959b0d4	gvpl	cluster_7ed72fe978260959b0d4	0	False	True
nat_9ffee07beb2709c0f0bd	gvpl	cluster_09c215899b8b45d9948f	2	False	False
nat_46a7ea60834e5bd635f0	gvpl	cluster_46a7ea60834e5bd635f0	1	False	True
nat_8f2388b1e2d08d14e65c	gvpl	cluster_46dfa99150a76ad6b330	2	False	False
nat_60c3f8137e62060fbc73	gvpl	cluster_60c3f8137e62060fbc73	0	False	True
nat_d3f4606ab07c55f746b6	gvpn	cluster_d3f4606ab07c55f746b6	1	False	True
nat_b44993db1097fc49f167	gvpl	cluster_687a26d89748bd8bac3c	1	False	False
nat_5b21333ca43991c18adf	gvpl	cluster_5b21333ca43991c18adf	2	False	True
nat_05c8cee01647e72ca382	gvpl	cluster_05c8cee01647e72ca382	2	False	True
nat_2d8967506e540b62b829	gvpl	cluster_05c8cee01647e72ca382	2	False	False
nat_daa05d4cf018ffa933e2	gvpl	cluster_15dc5a070647dff2c6ed	1	False	False
nat_de2ce73c979263729ace	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_687a26d89748bd8bac3c	gvpl	cluster_687a26d89748bd8bac3c	1	False	True
nat_7acfc5a1252794a66ccc	gvpl	cluster_7acfc5a1252794a66ccc	1	False	True
nat_15dc5a070647dff2c6ed	gvpl	cluster_15dc5a070647dff2c6ed	1	False	True
nat_b16e56dd0f1b4227b07c	gvpl	cluster_5b21333ca43991c18adf	2	False	False
nat_f4429346ce0cf90b2d1d	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_b2e6feb3ee48a20f4476	gvpl	cluster_b2e6feb3ee48a20f4476	1	False	True
nat_99861ed9cc175485de8b	gvpl	cluster_99861ed9cc175485de8b	0	False	True
nat_dd2407a644bf77fc0e6b	gvpl	cluster_b2e6feb3ee48a20f4476	1	False	False
nat_66da46cd547656a41784	gvpl	cluster_66da46cd547656a41784	2	False	True
nat_00ff0d0f8a2cc408f4fc	gvpl	cluster_00ff0d0f8a2cc408f4fc	0	False	True
nat_a8b70d172039f6e7522b	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_f6dcec84a572391850cb	gvpl	cluster_f6dcec84a572391850cb	1	False	True
nat_7dea3ce49a6b125282d2	gvpl	cluster_7dea3ce49a6b125282d2	2	False	True
nat_1aee1d6bf8ab20a9b306	gvpl	cluster_15dc5a070647dff2c6ed	1	False	False
nat_4df28bd64c5d145f4a45	gvpl	cluster_46dfa99150a76ad6b330	2	False	False
nat_e5b12747050c4d0b3cf5	gvpl	cluster_09c215899b8b45d9948f	2	False	False
nat_b70de9c440b14ce4053b	gvpl	cluster_05c8cee01647e72ca382	2	False	False
nat_3bbdaa8f9c8e98649ebc	gvpc	cluster_3bbdaa8f9c8e98649ebc	2	False	True
nat_733aafddaccc4e87506c	gvpl	cluster_733aafddaccc4e87506c	1	False	True
nat_c5038f463e5d201e8120	gvpl	cluster_05c8cee01647e72ca382	2	False	False
nat_9b1b1f73466ebe2c9e05	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_54b190843b0d8891ec3e	gvpl	cluster_15dc5a070647dff2c6ed	1	False	False
nat_7d71ff22ec87cf520bb6	gvpl	cluster_733aafddaccc4e87506c	1	False	False
nat_e142d4451fae05079861	gvpl	cluster_00ff0d0f8a2cc408f4fc	0	False	False
nat_2de1169e3d7efe4899c8	gvpl	cluster_00ff0d0f8a2cc408f4fc	0	False	False
nat_a50f26e29ce18976c2e6	gvpl	cluster_7dea3ce49a6b125282d2	2	False	False
nat_768a4a0928de3c3de043	gvpl	cluster_768a4a0928de3c3de043	0	False	True
nat_32bd77983dbd8dfb8a38	gvpl	cluster_32bd77983dbd8dfb8a38	0	False	True
nat_99bb8d2fcec408f0187b	gvpl	cluster_99bb8d2fcec408f0187b	1	False	True
nat_40ed670f9d1b6e635ac8	gvpl	cluster_3e4d9b015c8ebba0c966	1	False	False
nat_09c215899b8b45d9948f	gvpl	cluster_09c215899b8b45d9948f	2	False	True
nat_61f42ad31b9593aa2aeb	gvpl	cluster_61f42ad31b9593aa2aeb	1	False	True
nat_4866c0342df1711e5316	gvpn	cluster_4866c0342df1711e5316	0	False	True
nat_7aff4df74de39ea4e7f9	gvpl	cluster_61f42ad31b9593aa2aeb	1	False	False
nat_edf9aac73d55bd51bb53	gvpl	cluster_09c215899b8b45d9948f	2	False	False
nat_c4902f96def6fb28eba2	gvpl	cluster_99861ed9cc175485de8b	0	False	False
nat_58ae7bce228410bcb763	gvpl	cluster_09c215899b8b45d9948f	2	False	False
nat_d0e0b2afc4385c071660	gvpl	cluster_61f42ad31b9593aa2aeb	1	False	False
nat_a7d56953c9eb5522cd12	gvpl	cluster_09c215899b8b45d9948f	2	False	False
nat_927bfc816ab55d54b0ef	gvpc	cluster_38a899b58398064cb5a8	1	False	False
nat_73fdcd529802590b2b7b	gvpl	cluster_73fdcd529802590b2b7b	2	False	True
nat_030fe1de47ef1266404e	gvpl	cluster_030fe1de47ef1266404e	1	False	True
nat_8c0a6e32bc5caa24dec4	gvpl	cluster_61f42ad31b9593aa2aeb	1	False	False
nat_bf33b68f47e85cfde16e	gvpl	cluster_bf33b68f47e85cfde16e	0	False	True
nat_848ab7e7e812fb120e9c	gvpl	cluster_848ab7e7e812fb120e9c	1	False	True
nat_9d025537a51bc5d03723	gvpl	cluster_9d025537a51bc5d03723	2	False	True
nat_e9e60d2de704a1d756e6	gvpl	cluster_e9e60d2de704a1d756e6	0	False	True
nat_7c2eb329deec0b040768	gvpl	cluster_090dc7b70b9c355b2ef5	0	False	False
nat_9f5b9c362628d07b156e	gvpl	cluster_3140e24fc354e74b1db5	2	False	False
nat_a62ee5e456230e34d781	gvpl	cluster_3140e24fc354e74b1db5	2	False	False
nat_3140e24fc354e74b1db5	gvpl	cluster_3140e24fc354e74b1db5	2	False	True
nat_13c7bdc1db3281cde4e2	gvpl	cluster_090dc7b70b9c355b2ef5	0	False	False
nat_7b9e82e85b87a5dfb98f	gvpc	cluster_38a899b58398064cb5a8	1	False	False
nat_090dc7b70b9c355b2ef5	gvpl	cluster_090dc7b70b9c355b2ef5	0	False	True
nat_8f0e9788569f498f75f5	gvpl	cluster_090dc7b70b9c355b2ef5	0	False	False
nat_3e4d9b015c8ebba0c966	gvpl	cluster_3e4d9b015c8ebba0c966	1	False	True
nat_77f22c4e8532f2df6c85	gvpn	cluster_77f22c4e8532f2df6c85	2	False	True
nat_dc2e237d6f81f2354a97	gvpc	cluster_dc2e237d6f81f2354a97	1	False	True
nat_ca58dec55f72ac7886a1	gvpc	cluster_86531299b3cd10877014	1	False	False
nat_86531299b3cd10877014	gvpc	cluster_86531299b3cd10877014	1	False	True
nat_47fed4d50a814f3111f6	gvpc	cluster_47fed4d50a814f3111f6	0	False	True
nat_62f04737d77be4c159f5	gvpc	cluster_62f04737d77be4c159f5	0	False	True
nat_9557c22813f21e4b2cb5	gvpc	cluster_86531299b3cd10877014	1	False	False
nat_e3f4e364e629f748cffd	gvpc	cluster_86531299b3cd10877014	1	False	False
nat_c0d36e0c836a1b4958e3	gvpc	cluster_c0d36e0c836a1b4958e3	2	False	True
nat_38a899b58398064cb5a8	gvpc	cluster_38a899b58398064cb5a8	1	False	True
nat_c551d6ae7995695aef91	gvpc	cluster_62f04737d77be4c159f5	0	False	False
nat_ac4bfe79ba74d5f3dcd7	gvpc	cluster_62f04737d77be4c159f5	0	False	False
nat_a4bb4b30992ae808cf61	gvpc	cluster_a4bb4b30992ae808cf61	0	False	True
nat_ed4e907ebf18517ba73b	gvpc	cluster_ed4e907ebf18517ba73b	2	False	True
nat_ae1bb733ce0d2f1bbdfe	gvpc	cluster_4c292eb9eef6d9eb379a	1	False	False
nat_4c292eb9eef6d9eb379a	gvpc	cluster_4c292eb9eef6d9eb379a	1	False	True
nat_70c3a6e184ca96d89510	gvpi	cluster_70c3a6e184ca96d89510	1	False	True
nat_00dad4d9eb9c6aee9740	gvpv	cluster_00dad4d9eb9c6aee9740	0	False	True
nat_1f59c5fb58b4377ef820	gvpk	cluster_1f59c5fb58b4377ef820	1	False	True
nat_9bea7cdc12e000d2c3ea	gvpk	cluster_9bea7cdc12e000d2c3ea	0	False	True
nat_deedd3a1889aa71dd6b8	gvpk	cluster_1f59c5fb58b4377ef820	1	False	False
nat_b0c47871cce8c048b264	gvpk	cluster_b0c47871cce8c048b264	0	False	True
nat_4d2e7e7faa72495fbae4	gvpk	cluster_4d2e7e7faa72495fbae4	1	False	True
nat_cacf90c6ca55636010b0	gvpk	cluster_75dc6e04d78110911214	1	False	False
nat_6392ee051886d826e69f	gvpk	cluster_6392ee051886d826e69f	2	False	True
nat_36d058ce54845888ee10	gvpk	cluster_36d058ce54845888ee10	2	False	True
nat_8fce9d99308bcf67cd3b	gvpv	cluster_42c70c8520ebfd69a3a8	0	False	False
nat_026e3420597e6acb04ba	gvpk	cluster_026e3420597e6acb04ba	1	False	True
nat_cfa34f1163e468c3993c	gvpk	cluster_3fd73c9a0c7c93f9f2b9	1	False	False
nat_a44f859048f80cee9e81	gvpk	cluster_a44f859048f80cee9e81	1	False	True
nat_0f33d91bf20a5dfbff82	gvpk	cluster_0f33d91bf20a5dfbff82	1	False	True
nat_3fd73c9a0c7c93f9f2b9	gvpk	cluster_3fd73c9a0c7c93f9f2b9	1	False	True
nat_e8cdf7701819b67c0045	gvpk	cluster_e8cdf7701819b67c0045	2	False	True
nat_26c7b3dfaf246cf1a8c9	gvpk	cluster_26c7b3dfaf246cf1a8c9	2	False	True
