sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status
vae_candidate_000647	1576d52214e4f3ddca0ca11e9c68c7bd14accd3fa50826f4f2bac14976bfc428	True	False	eos	98	97	True	False	False	False	True	0.02615052314189674	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000648	039c1d08503e1604c563e39325c4cd76b598954c4175d8d4c19efbfab43f87c7	True	False	eos	97	96	True	False	False	False	True	0.03027282826230463	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000649	7bbf93a158a515d2e85719e1802e41443cd5ff0109fcdc4318712efd6076d47d	True	False	eos	91	90	True	False	False	False	True	0.0762981960883537	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000650	6df11e1bf8f96ad93d442a7772338c7616f29f0cb027f00f52c81b4fe399894e	True	False	eos	75	74	True	False	False	False	True	0.0752639074630595	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000651	7ba6cd1cf2709074e932df0d21ac248babd721b5da9208f85db0f9b778d966bd	True	False	eos	95	94	True	False	False	False	True	0.016186873706079477	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000652	8398475e250133c7c12cf15ec3507718435f4a57d6a7f1c5e00bce374b55eea5	True	False	eos	85	84	True	False	False	False	True	0.021356051665515782	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000653	09f9ed73de457eb2475a8ff54ed15332a5db15cb4a62c8ea4c77f262a5b335c7	True	False	eos	109	108	True	False	False	False	True	0.014722832331357249	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000654	30ef6d5fc0756cccb5b25d0a9340ca4475ab06076c3dfe383a3bf35f5941708c	True	False	eos	72	71	True	False	False	False	True	0.09067708266787892	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000655	0639455fab32b8ac108190d63ee4c4136cc0744c577f5966334b359ffcc9abc9	True	False	eos	83	82	True	False	False	False	True	0.08429439648255697	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000656	67466894dfa424e0cdec5de861817963d5a5592dea08594dea8f927eb28e5975	True	False	eos	84	83	True	False	False	False	True	0.04078684049980863	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000657	0d0e0bc6e72353ec0f6731a903cdcfb1f02d6cc1ffd36872f0796b6c21dee15b	True	False	eos	73	72	True	False	False	False	True	0.01770051732897583	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000658	8ee00fc195b3fe38910aef89cdde57ffd3ac53fc8438cbdc08a22a402a82146d	True	False	eos	97	96	True	False	False	False	True	0.017982354442184142	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000659	0c444b80f71512bcda0d19f20b009416c858e2666305bbb1a1b0ec29e4a2e2d7	True	False	eos	113	112	True	False	False	False	True	0.03217389105116352	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000660	fd56c03cbd674c255de7bcafd33243e4794aeec4ccd3bb0188e000175232ef02	True	False	eos	113	112	True	False	False	False	True	0.024157978430156563	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 6, ""end"": 12, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail
vae_candidate_000661	f983a3ee80865fadd35883fd627b6519959019d730c3c763988f8ee13a3ab9fe	False	True	length_cap	180	180	True	False	True	False	True	0.062162420342601624	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail
vae_candidate_000662	94a3f2b0bde09c30a29513170d3fc0385f9e3de9f33fa5203d5729d0a1b4d777	True	False	eos	94	93	True	False	False	False	True	0.11397001837027315	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000663	44c0c5b9c5adad2b175a9bee05b0145c2e23e67c1fae17cc92099c590d086b1d	True	False	eos	89	88	True	False	False	False	True	0.05821081020482973	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000664	1b7b0e5c8f9e82d2be451e3432a653e803b13f2d888940e9bca1f8ad33c4859d	True	False	eos	169	168	True	False	False	False	True	0.04577747571708768	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000665	00696ddb4d09ea367cbd539ff174046c725e013a1f01e64bc1f8ca4c66b008cf	True	False	eos	176	175	True	False	False	False	True	0.017813491367744613	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000666	d00ef087190b31c0e2913c6b659c39df42c2782f19d50215427a54feb91abe3b	True	False	eos	100	99	True	False	False	False	True	0.028814145413672353	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000667	8cfc50f3db68247fa3cfd72c6f0d2abb0943fe855f92f32d21bee1d7718b8c23	True	False	eos	62	61	True	False	False	False	True	0.15006678348548985	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000668	a74c553df6e79b380d7f8742ac52c846df2a8d4e61dcbb805688f83eba7dadb4	True	False	eos	83	82	True	False	False	False	True	0.026783516793547214	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 6, ""end"": 11, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail
vae_candidate_000669	49af773ec5f54cfe159a4e2967c4d5d8b0313f3bf3557a66740ef3e6c79690ad	False	True	length_cap	180	180	True	False	True	False	True	0.03715347735684525	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail
vae_candidate_000670	9af81b9aee479c73d8f0e23af0a7e3750f78d58029020ae87f0207c2c1742603	True	False	eos	135	134	True	False	False	False	True	0.05055019945226827	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000671	ff2f5733548fca8f55219602a6c981c0e75d62c1493ddceee0b837298eb95ac8	True	False	eos	74	73	True	False	False	False	True	0.04575483487647786	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000672	7e2d18d074206ea5cd39ea79fe96940e6738bd774c81f5826cb2234587485918	True	False	eos	132	131	True	False	False	False	True	0.026915375469236343	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000673	cc0342b46f466b8c44cf4c36c26f14a0545941a2b58ced555a31604b95fbc055	True	False	eos	94	93	True	False	False	False	True	0.04277365459416136	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000674	6fadaad38f7b17e6f590ac524eaa045433e4169d50f5389d755349632843ecd8	True	False	eos	72	71	True	False	False	False	True	0.03676314631996392	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000675	4c60bddadec5a27f261a495dc10435d2df985a19407b08ef9ef7b0acd59e1aa6	True	False	eos	83	82	True	False	False	False	True	0.024905186544323252	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000676	b1ad770d3aaf52b9b6f063729633d213cdca45339bc8598a00990e5274e93e50	True	False	eos	107	106	True	False	False	False	True	0.011306061509377385	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000677	250d0633702297b018d31c3e0fc802b9505528ba179acf684cfbb1295df38ce9	True	False	eos	138	137	True	False	False	False	True	0.042120068657474516	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 7, ""end"": 13, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass
vae_candidate_000678	ab23d3da21a2a7686a16f57e39e0ff820b632d6dcee45b022f27f59bfbf68a65	True	False	eos	88	87	True	False	False	False	True	0.040781866187839924	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000679	55f9e67eddc34ed21d7af3a126dc1ad8dc0b14c5a42b22124395bc19182139da	True	False	eos	71	70	True	False	False	False	True	0.029652326607919447	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000680	be47c5b2821a63fd784bab45041f31578961c3269dffa0a56f5d7f35818bc530	True	False	eos	95	94	True	False	False	False	True	0.07861994422284144	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000681	652dcd88e6e96d75d7cfc64ca1f2b922623fc501ff371cd7f9408e5e364fbb52	True	False	eos	82	81	True	False	False	False	True	0.038805938890722896	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000682	3b40be25ebb441da3f25bdb6c3ee5461fb0293526385eb8f174914982231fd1b	True	False	eos	120	119	True	False	False	False	True	0.02338279933501765	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000683	df378e3927fdcdbd3a29229d57b4772daa27c7373e680dcf685d2a7ebf8e798b	True	False	eos	94	93	True	False	False	False	True	0.012876152856862454	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000684	e8b39de4d1afaaa8dcdd8e83300fcfedcb61a318080dcac76e891260d5949137	True	False	eos	176	175	True	False	False	False	True	0.027523094529578823	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000685	795186849f83612a04d6ea280ca3c86f7ef297d6f2b237dff27dc036ecca7766	True	False	eos	107	106	True	False	False	False	True	0.01668665722357491	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000686	ef8048ff58daa1be2ea707510cde18fd4935587d130472960fbde6349fef4191	True	False	eos	96	95	True	False	False	False	True	0.07545224835108624	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000687	850e2b2251223d46b72a698da3b64c96b9ac4f484739ff2339bac81f3b1cffdd	True	False	eos	131	130	True	False	False	False	True	0.02714699825352591	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000688	10c96751ee175a47ad117df479bbfc4b0ef524870761f6a2b11a182af2d05b83	True	False	eos	61	60	True	False	False	False	True	0.04769652407264241	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000689	8d88d591eabe13ae2f084a670a910ad3f5a9d5c4b469816460dadec1fdbc041d	True	False	eos	127	126	True	False	False	False	True	0.0287492942040806	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000690	2f9c523747f686dd38a9f66c452b33df53b1ca912775b55b7623f6f14bea126b	True	False	eos	67	66	True	False	False	False	True	0.04774776736288395	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000691	bd793ec102ccc0cb4ceb48b30042768c0a1206efbf8d942243e83ef68e84d0a5	True	False	eos	130	129	True	False	False	False	True	0.015061740702805712	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000692	44bde09ce12698b44eb0a0714f30c2b22b8784a41a4926eb3f54a6bcab006b7a	True	False	eos	97	96	True	False	False	False	True	0.02771433379337837	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000693	f8065cdb93421774cf759f272d7ae5833a108aeb71a4cdab70dee2e294e9945b	True	False	eos	108	107	True	False	False	False	True	0.0221691108996179	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 15, ""end"": 20, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass
vae_candidate_000694	30e77652ef82860186a99498cd0d4d3cd88f5204b1d7277164ff8a304426e17e	False	True	length_cap	180	180	True	False	True	False	True	0.022723007257589002	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	pass
vae_candidate_000695	125a36b64a9f950c31a46f2433f974337f68cea3e2d95977d15fe59e970be8e7	True	False	eos	99	98	True	False	False	False	True	0.041446001429786106	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000696	4175451b8194645180cc583ad73672e0d34e2d66dd3a96e3cc4b4e9831e1116d	True	False	eos	103	102	True	False	False	False	True	0.009289107133369182	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000697	ebe7673ac0fd32e29ba706841eccd7ccbe155541cae06ad1a25bae533bc000cb	True	False	eos	66	65	True	False	False	False	True	0.116479964685015	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000698	6296b850f0b87ea87547668a818be052d85ba4b2f93451410c856c4a70482a62	True	False	eos	67	66	True	False	False	False	True	0.03514167289934966	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000699	b4efc4b82799778eea964ea842ce41d56ec39d78d980e9a14f5e2a3ead16ce49	True	False	eos	102	101	True	False	False	False	True	0.0898781087979818	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000700	5dd3eac78d4815c437c68504717b8fc1f392d057741c2aec5a9c75a000846c38	True	False	eos	159	158	True	False	False	False	True	0.017681139723904223	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000701	c737c42b439ab81d2bc913c7c47569b616c7fef4963d0dd1f1e59952c9717504	True	False	eos	112	111	True	False	False	False	True	0.020497932220234508	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000702	8650c4a48fd28d416a46571b0abf6fbb75b98ff7563f7b444256dadee4dc556a	True	False	eos	100	99	True	False	False	False	True	0.05661795099246551	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000703	cb0e4ca8b6f658f0ee875fad485699c1f8d6006ae8113fa3bdf441abdc334c40	True	False	eos	75	74	True	False	False	False	True	0.027197256502366388	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000704	f685b11884819bc3a328b04363d7c5e840f6606925f7d150be590b0bd4784a5f	True	False	eos	114	113	True	False	False	False	True	0.030423362485794008	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
