sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review
vae_candidate_000499	ffad58de7d307c70a4b28a62810c4b4fc6cd8ef65a78138a001111a3631ea452	True	False	eos	67	66	True	False	False	False	True	0.049425695848612346	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	66	nat_ac44a557fbffad89a437	"[""nat_ac44a557fbffad89a437"", ""nat_ea5746ec582bf06f4e03""]"	2	72	163.0	73	65	43	0.6615384615384615	0.9848484848484849	0.9027777777777778	0.5972222222222222	0.4027777777777778	resolved		346	65	True
vae_candidate_000500	051902327f66ae7251b858c922d7b71d901bcf423ea4549c8857c8653e20a97a	True	False	eos	106	105	True	False	False	False	True	0.029442479965345304	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	105	nat_0145b7d0415b25474bf7	"[""nat_0145b7d0415b25474bf7"", ""nat_1f7ab0dfc808b4ef03c3"", ""nat_64b87c36790fe3acd4ba"", ""nat_7ee1d64f80049d71603c"", ""nat_82e4660fb87f57daff30"", ""nat_94cdaea6b1db7bfe983f"", ""nat_b47c8eec954491beb714"", ""nat_bf00fc1bb4a6bea076a5"", ""nat_c468502803b4ab5981f1"", ""nat_d5d6f3cedb33fb3328b6"", ""nat_edc787924d6392f7c1f5""]"	11	95	239.5	111	89	62	0.6966292134831461	0.8476190476190476	0.9368421052631579	0.5904761904761905	0.4095238095238095	resolved		346	130	True
vae_candidate_000501	237d49daae911d9b57e6934e01b1bef4158e070f4e79ed8954baf426a47f7bee	True	False	eos	91	90	True	False	False	False	True	0.01780555154169853	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_842bc418f0682cd2a9c8	"[""nat_842bc418f0682cd2a9c8"", ""nat_a7791ad55c70e7fd3462""]"	2	95	387.5	95	90	85	0.9444444444444444	1.0	0.9473684210526315	0.8947368421052632	0.10526315789473684	resolved		346	196	True
vae_candidate_000502	7466b61598868278af2348b61f3fb697807e9212965c411d0de8b966a774033d	True	False	eos	103	102	True	False	False	False	True	0.02984994704575276	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	102	nat_c477483bf308ed286daf	"[""nat_c477483bf308ed286daf""]"	1	87	144.5	105	84	42	0.5	0.8235294117647058	0.9655172413793104	0.4117647058823529	0.5882352941176471	resolved		346	156	True
vae_candidate_000503	43cd241ee4415ec5135249a32a6d78f6d45355887fbb727c80ed8e2cc895732c	True	False	eos	117	116	True	False	False	False	True	0.02752082510239317	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	116	nat_a49cfe7d33cec22c3905	"[""nat_a49cfe7d33cec22c3905"", ""nat_ccd25408209dd226eaf9""]"	2	95	368.0	116	95	82	0.8631578947368421	0.8189655172413793	1.0	0.7068965517241379	0.2931034482758621	resolved		346	135	True
vae_candidate_000504	f06c72b85e56aefe81916297bc7af4d9ed33a0b01e10c179374b0798f1111e2c	True	False	eos	90	89	True	False	False	False	True	0.029134047943031947	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	89	nat_4f76b230eb60279eb5dd	"[""nat_4f76b230eb60279eb5dd""]"	1	95	227.0	107	77	57	0.7402597402597403	0.8651685393258427	0.8105263157894737	0.6	0.4	resolved		346	146	True
vae_candidate_000506	bc5821c29cf117c035e7fc09e709dcfbf22957e63136eb7738b8f7d244df8f1b	True	False	eos	117	116	True	False	False	False	True	0.02731869200746576	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	116	nat_fa2383cbfbff83286c61	"[""nat_fa2383cbfbff83286c61""]"	1	96	247.5	118	94	63	0.6702127659574468	0.8103448275862069	0.9791666666666666	0.5431034482758621	0.4568965517241379	resolved		346	94	True
vae_candidate_000507	cc0404396f2c7e6f46f9bdc07479b8c8a09cc3f55dd0b234c2d809e11eda7667	True	False	eos	120	119	True	False	False	False	True	0.04511032132422696	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	119	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	67.0	142	110	37	0.33636363636363636	0.9243697478991597	0.8270676691729323	0.2781954887218045	0.7218045112781954	resolved		346	8	True
vae_candidate_000508	a375d8c4879bd166beba994722324ccccf3d025310ae78588960c340f49bf51a	True	False	eos	81	80	True	False	False	False	True	0.02049003893723328	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	80	nat_ccd25408209dd226eaf9	"[""nat_ccd25408209dd226eaf9""]"	1	94	107.0	98	76	37	0.4868421052631579	0.95	0.8085106382978723	0.39361702127659576	0.6063829787234043	resolved		346	104	True
vae_candidate_000509	0ee5ee1ba6767bea8b757627920e505b2e5ffb82cacc37e29a67a727faa50e84	True	False	eos	79	78	True	False	False	False	True	0.05838603625670571	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	78	nat_39696a92cfeac6f208a2	"[""nat_39696a92cfeac6f208a2"", ""nat_ea5746ec582bf06f4e03""]"	2	78	8.0	92	64	23	0.359375	0.8205128205128205	0.8205128205128205	0.2948717948717949	0.7051282051282051	resolved		346	37	True
vae_candidate_000510	75fafa9cbc88684e235979c4e2e49c13acd23c1134bbc0685f3e65a2cb547e6d	True	False	eos	120	119	True	False	False	False	True	0.09362383816911252	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	119	nat_e10062d88e50908c95d3	"[""nat_e10062d88e50908c95d3""]"	1	135	45.5	143	111	39	0.35135135135135137	0.9327731092436975	0.8222222222222222	0.28888888888888886	0.7111111111111111	resolved		346	10	True
vae_candidate_000511	2bd6ac247f6d90f800e072592cc884a682bf97968b125ae1abf58a9ab983a232	True	False	eos	129	128	True	False	False	False	True	0.031692384793161305	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	128		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000512	a256c97976ce1ee6be4e79f88b55bc1417b1efafda7701b33386f4f3b4da41cb	True	False	eos	146	145	True	False	False	False	True	0.08109791017028731	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	145	nat_13ee99e71183bcf01114	"[""nat_13ee99e71183bcf01114""]"	1	156	56.5	167	134	46	0.34328358208955223	0.9241379310344827	0.8589743589743589	0.2948717948717949	0.7051282051282051	resolved		346	23	True
vae_candidate_000513	fdd44f8904302c5c864ba9df84b50c5b0940e4703d207b95c2bd3f547bc0e240	True	False	eos	63	62	True	False	False	False	True	0.06189838252983009	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	62	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	11.0	75	58	19	0.3275862068965517	0.9354838709677419	0.8169014084507042	0.2676056338028169	0.7323943661971831	resolved		346	3	True
vae_candidate_000514	7ae93f43ca1475f9236b778f282a07e9af02ee83bdd19e48e76b61526eb83a04	True	False	eos	67	66	True	False	False	False	True	0.041713695795861636	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	66	nat_9f8db13e803cecc901b7	"[""nat_9f8db13e803cecc901b7"", ""nat_ffde9c8a0aa4cd762cfd""]"	2	70	23.0	78	58	22	0.3793103448275862	0.8787878787878788	0.8285714285714286	0.3142857142857143	0.6857142857142857	resolved		346	18	True
vae_candidate_000515	28e887785ba30a233b1344044731abf5ccdbe0f36323e830a0ed70621d9cc588	True	False	eos	87	86	True	False	False	False	True	0.0870309589092205	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	86	nat_4a610b8daff21e476288	"[""nat_4a610b8daff21e476288""]"	1	85	5.0	101	70	23	0.32857142857142857	0.813953488372093	0.8235294117647058	0.26744186046511625	0.7325581395348837	resolved		346	1	True
vae_candidate_000516	840634e2907c4d75c78114d2fb8b5de96ce32eeb5169ba0de5b4f9e493a6c863	True	False	eos	108	107	True	False	False	False	True	0.02482353358532325	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	107		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000517	0fad4587ee2e681239b297927ab1ff8169f6a4f6eb50db27612351834d598ac9	True	False	eos	59	58	True	False	False	False	True	0.09656721491341239	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	58	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	18.5	72	58	17	0.29310344827586204	1.0	0.8055555555555556	0.2361111111111111	0.7638888888888888	resolved		346	5	True
vae_candidate_000518	e9ab93a2008317333cce0dfc394c894b599e8a28a709f209fda39034185db8fb	True	False	eos	58	57	True	False	False	False	True	0.12848848075373884	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	57		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000519	94953b40a3929de0c15937e1e22a09da20058d2df79f5f7fc9104464527624da	True	False	eos	93	92	True	False	False	False	True	0.04253733594384719	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	92	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb""]"	1	95	218.0	97	90	58	0.6444444444444445	0.9782608695652174	0.9473684210526315	0.6105263157894737	0.3894736842105263	resolved		346	187	True
vae_candidate_000520	fd396f455baba197f81bcb1d201fbf56e0ddf346f6f7e100d90458bc8fc52e12	True	False	eos	74	73	True	False	False	False	True	0.015064031898671847	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	73	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f"", ""nat_ea5746ec582bf06f4e03""]"	2	73	217.5	77	69	52	0.7536231884057971	0.9452054794520548	0.9452054794520548	0.7123287671232876	0.28767123287671237	resolved		346	103	True
vae_candidate_000521	1341fbecf1d899f71d5dc654a543b6b87d4f6255499556bd15f2306b876cd56c	True	False	eos	150	149	True	False	False	False	True	0.03462431193448763	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	149		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000522	0802a1e30164b7b26b7e5b38c9733a77a2f865ba9b9790c79ea74bc855ec02dc	True	False	eos	156	155	True	False	False	False	True	0.02845298527499505	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	155	nat_158c0216b95ce3304bfe	"[""nat_158c0216b95ce3304bfe"", ""nat_fd6df642808b7adaae7d""]"	2	156	209.5	185	126	64	0.5079365079365079	0.8129032258064516	0.8076923076923077	0.41025641025641024	0.5897435897435898	resolved		346	79	True
vae_candidate_000524	cea1f071f6d95a49efc08bf50783bb1cc6c85d0a66b2620d62a76c8d68e2d101	True	False	eos	99	98	True	False	False	False	True	0.04197545739483731	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	98	nat_461115b7000bfd74f566	"[""nat_461115b7000bfd74f566"", ""nat_fa2383cbfbff83286c61""]"	2	96	127.5	115	79	40	0.5063291139240507	0.8061224489795918	0.8229166666666666	0.40816326530612246	0.5918367346938775	resolved		346	22	True
vae_candidate_000525	cc404f7a185efe68906c545c62a0f2d0e53915b75ded8ba2c94b6a3d6845bf22	True	False	eos	92	91	True	False	False	False	True	0.06876093898893854	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	91	nat_200ecff40f6b83ca60f9	"[""nat_200ecff40f6b83ca60f9""]"	1	93	63.5	103	81	31	0.38271604938271603	0.8901098901098901	0.8709677419354839	0.3333333333333333	0.6666666666666667	resolved		346	13	True
vae_candidate_000526	dbdcc19a783b2f392b0c0aea54ba0aa7803b2187c5ba290bd4db73dc93f215a3	True	False	eos	157	156	True	False	False	False	True	0.033333263782665074	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	156	nat_13ee99e71183bcf01114	"[""nat_13ee99e71183bcf01114""]"	1	156	130.5	185	127	62	0.4881889763779528	0.8141025641025641	0.8141025641025641	0.3974358974358974	0.6025641025641026	resolved		346	4	True
vae_candidate_000528	19864a91d6c3e468c464ffbb49886cf00964f094d359a82094484fc2c9a816cf	True	False	eos	81	80	True	False	False	False	True	0.04766565939162083	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	80	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	172.0	92	75	49	0.6533333333333333	0.9375	0.8620689655172413	0.5632183908045977	0.4367816091954023	resolved		346	182	True
vae_candidate_000529	fdcc4d09545ae35f0252e038a8cb5eeff344d9dbbd78b848cb63ea250c2d8ce4	True	False	eos	101	100	True	False	False	False	True	0.04234209748076685	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	100	nat_1eda5f35014077cd8e25	"[""nat_1eda5f35014077cd8e25"", ""nat_461115b7000bfd74f566"", ""nat_81de2b78d291d512c1e2"", ""nat_833a1708482ad34125e2""]"	4	94	278.0	100	94	66	0.7021276595744681	0.94	1.0	0.66	0.33999999999999997	resolved		346	158	True
vae_candidate_000530	17f15c5df61c504fae1058dbd4ac771c10ba9185ee3f086cc256d125462bade1	True	False	eos	72	71	True	False	False	False	True	0.017978690293516786	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f""]"	1	73	245.0	77	67	52	0.7761194029850746	0.9436619718309859	0.9178082191780822	0.7123287671232876	0.28767123287671237	resolved		346	84	True
vae_candidate_000531	ca58186bc449ff3382d94a2cc8267bc744860dc89a80d6265ec0a7e674fc335a	True	False	eos	73	72	True	False	False	False	True	0.02532745901780638	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	72	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	240.5	77	67	54	0.8059701492537313	0.9305555555555556	0.9305555555555556	0.75	0.25	resolved		346	96	True
vae_candidate_000532	f408168edb740c819833b0ce4b85f2a41b7c8eaea250f520c44b3aefec6b396c	True	False	eos	91	90	True	False	False	False	True	0.03910977855391164	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	90	nat_200ecff40f6b83ca60f9	"[""nat_200ecff40f6b83ca60f9""]"	1	93	107.5	108	75	44	0.5866666666666667	0.8333333333333334	0.8064516129032258	0.4731182795698925	0.5268817204301075	resolved		346	43	True
vae_candidate_000534	89dca49841d4813a7b2daaa5b41515c7a0c01da0ab030748993b52283dc5f4a8	True	False	eos	84	83	True	False	False	False	True	0.10324152954103952	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	83		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000537	75f8f7259f5ac7d72362d5df53fd1f8af17ac8135a93d8d5b45e658cf8da057c	True	False	eos	59	58	True	False	False	False	True	0.06809178567240581	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	58		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000538	25de75ea24cafb95457dc416020f9135cc7b9065334fdc59d78e479aa0b9e3cd	True	False	eos	74	73	True	False	False	False	True	0.09611205662926084	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	73	nat_448d52f7c380acd65350	"[""nat_448d52f7c380acd65350"", ""nat_a4ce46bc0db75edd2892""]"	2	76	20.0	83	66	24	0.36363636363636365	0.9041095890410958	0.868421052631579	0.3157894736842105	0.6842105263157895	resolved		346	25	True
vae_candidate_000539	a8e0ffb4426cf3770fa3413f7c0153ee4d4e4084d1e163a8c72280ac4d7ec347	True	False	eos	92	91	True	False	False	False	True	0.029219319787154096	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	91	nat_74aacbad701be1598660	"[""nat_74aacbad701be1598660"", ""nat_b47c8eec954491beb714""]"	2	95	238.0	100	86	59	0.686046511627907	0.945054945054945	0.9052631578947369	0.6210526315789474	0.3789473684210526	resolved		346	187	True
vae_candidate_000540	35bc96f9086c35f3f10f00fb95915e62985e2827d4dd0173d5a5ee77cf1f1251	True	False	eos	92	91	True	False	False	False	True	0.03025971125239267	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	91	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	213.0	97	81	60	0.7407407407407407	0.8901098901098901	0.9310344827586207	0.6593406593406593	0.34065934065934067	resolved		346	176	True
vae_candidate_000541	36b0e85572868da384f84890163cb7d76f79564020177eedc3e2c49edc0b6654	True	False	eos	101	100	True	False	False	False	True	0.03348749443259247	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	100	nat_dca06c4ca76aafac96e9	"[""nat_dca06c4ca76aafac96e9"", ""nat_f49fe3672d6fdfda7cc7""]"	2	97	182.0	114	83	54	0.6506024096385542	0.83	0.8556701030927835	0.54	0.45999999999999996	resolved		346	145	True
vae_candidate_000542	5bd2d7c2b4e75a8fba3c6a6486f3e83be7261893a34bdd538a597ee074f5175d	True	False	eos	159	158	True	False	False	False	True	0.0686166060148291	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	158	nat_ae1ae553d673be7a537f	"[""nat_ae1ae553d673be7a537f"", ""nat_f7d9d7742f0844e679ec""]"	2	157	174.0	180	135	70	0.5185185185185185	0.8544303797468354	0.8598726114649682	0.4430379746835443	0.5569620253164558	resolved		346	72	True
vae_candidate_000543	31fd0565b3d4ce2347c9a38336f73c4e3a79e899d1b4392847754badb581185c	False	True	length_cap	180	180	True	False	True	False	True	0.06845464736749654	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 141, ""end"": 147, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;generation_cap_warning;homopolymer_warning	composition_outlier_warning;generation_cap_warning;homopolymer_warning		excluded	unsupported	fail	180	nat_8bf5071aed606f94333c	"[""nat_8bf5071aed606f94333c"", ""nat_d71b202a146af4e5c40e""]"	2	157	70.0	191	146	44	0.3013698630136986	0.8111111111111111	0.9299363057324841	0.24444444444444444	0.7555555555555555	resolved		346	3	True
