sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	control_type	expected_family	fold	parent_id
nat_b6fc0c88601942e519e8	b6fc0c88601942e519e8c4d2203a5f9bb7bd89ab2eaa608caf548b1e49c4cb58	96	fail			0.0	gvpk	78.2	gvpg	5.3	72.9	0.8383838383838383	0.875	other_gvp	competitive_gvpk_support	2.4	1.1	natural_heldout	gvpk	1	nat_b6fc0c88601942e519e8
nat_b6818cf3a9a74185f24e	b6818cf3a9a74185f24ebd089508dc83a51e678220e5848722d58bac041ccb05	95	pass	48.1	48.5	0.9743589743589743			gvpj	79.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	19.8	79.8	natural_heldout	gvpj	1	nat_b6818cf3a9a74185f24e
nat_fef3284f3bbbf6a6d373	fef3284f3bbbf6a6d37320134bc59e8e41834ea6a121e99b640c73c4b4469d26	95	fail			0.0	gvpk	114.7	gvpv	4.0	110.7	0.8787878787878788	0.9157894736842105	other_gvp	competitive_gvpk_support			natural_heldout	gvpk	1	nat_fef3284f3bbbf6a6d373
nat_cb2a4f8786db072e6e3c	cb2a4f8786db072e6e3c2c9b0ad356ad255c70a08e6abd315230918efc17d5c1	95	fail	0.3	1.0	0.2564102564102564	gvpv	58.0	gvpc	2.2	55.8	0.8807339449541285	1.0	other_gvp	competitive_gvpv_support		0.7	natural_heldout	gvpv	1	nat_cb2a4f8786db072e6e3c
nat_a37f10bcf8297b415bfd	a37f10bcf8297b415bfd53f53c69de7b7d967ac77f0f85600debc49e70872729	95	fail	0.6	1.4	0.28205128205128205	gvpv	54.5	gvpc	2.5	52.0	0.8807339449541285	1.0	other_gvp	competitive_gvpv_support		0.7	natural_heldout	gvpv	1	nat_a37f10bcf8297b415bfd
nat_b1b4221c2360951d038d	b1b4221c2360951d038dbeb84f1eec817c1503f079b46644ba2a7878c1b6e986	94	fail			0.0	gvpk	119.9	gvpv	1.2	118.7	0.8686868686868687	0.9148936170212766	other_gvp	competitive_gvpk_support			natural_heldout	gvpk	1	nat_b1b4221c2360951d038d
nat_28c6c4690e5d74f7dda0	28c6c4690e5d74f7dda04212fec88b935886fd5f3b37460fca2e9579017f96d4	94	fail			0.0	gvpk	115.7	gvpl	0.8	114.9	0.8686868686868687	0.9148936170212766	other_gvp	competitive_gvpk_support	0.5		natural_heldout	gvpk	1	nat_28c6c4690e5d74f7dda0
nat_bcfd4b8af1f78a43fb69	bcfd4b8af1f78a43fb69d3fd2ed66ed10106f3a759a73434b190c09cfd3c9a80	94	fail			0.0	gvpv	53.0	gvpk	11.4	41.6	0.908256880733945	1.0	other_gvp	competitive_gvpv_support	1.0	2.4	natural_heldout	gvpv	1	nat_bcfd4b8af1f78a43fb69
nat_6145f3ad1ea0e157727e	6145f3ad1ea0e157727ef00920b598a647e632adcb170cf6c83566dd69da53f9	93	pass	61.2	61.6	0.9743589743589743			gvpj	78.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	35.5	78.9	natural_heldout	gvpj	1	nat_6145f3ad1ea0e157727e
nat_4b18e36320efc89e1eea	4b18e36320efc89e1eea443e8884f18ba926a19b3abef43bf603e6d3f5d8c66e	93	pass	54.4	55.1	0.9743589743589743			gvpj	63.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.1	63.7	natural_heldout	gvpj	1	nat_4b18e36320efc89e1eea
nat_236ad06337f0c9876680	236ad06337f0c98766802a314400873127aaedcbc88864efa4cb766b40849a7a	93	pass	59.3	59.6	1.0			gvpj	93.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	72.0	93.5	natural_heldout	gvpj	1	nat_236ad06337f0c9876680
nat_7e161df14aecc433aaad	7e161df14aecc433aaad81bab472354531788ccc43ed4baaa6523e8db55dc039	92	pass	46.7	47.0	0.9743589743589743			gvpj	82.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.4	82.9	natural_heldout	gvpj	1	nat_7e161df14aecc433aaad
nat_2e144ce2e0ef46f92e42	2e144ce2e0ef46f92e426806d22d8f3f1fb44e6bed89461b7a42815dc87262e3	92	fail	0.6	2.0	0.23076923076923078	gvpk	117.8	gvpl	0.3	117.5	0.898989898989899	0.967391304347826	other_gvp	competitive_gvpk_support			natural_heldout	gvpk	1	nat_2e144ce2e0ef46f92e42
nat_e7d0fda38d12f19e6029	e7d0fda38d12f19e6029b2fd964b6ea1101d88dc7dace2064a09e530e756c48f	91	pass	50.9	51.2	1.0			gvpj	84.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.0	84.7	natural_heldout	gvpj	1	nat_e7d0fda38d12f19e6029
nat_f09b5446213cc775d1f5	f09b5446213cc775d1f5500c010d1f7155828781211976a0f551f395480e4d65	91	pass	56.0	56.0	1.0			gvpj	82.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	31.4	82.2	natural_heldout	gvpj	1	nat_f09b5446213cc775d1f5
nat_9029bc6ccd84f10c931a	9029bc6ccd84f10c931a556d9f7d6450a2fd7ed802e1ec27156bbe3910f50c04	91	pass	41.8	41.8	0.8205128205128205			gvpj	50.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	11.2	50.3	natural_heldout	gvpj	1	nat_9029bc6ccd84f10c931a
nat_feb7854d969d6d554dbd	feb7854d969d6d554dbd7c63e2997533a81a3cfcf9b965fb2f60ebf7971e2de6	91	fail			0.0	gvpk	122.0	gvpf	6.0	116.0	0.9090909090909091	0.989010989010989	other_gvp	competitive_gvpk_support		1.0	natural_heldout	gvpk	1	nat_feb7854d969d6d554dbd
nat_e7691975be520cbcfc17	e7691975be520cbcfc17ebcb97bd8873dd76b3fca961eafb7c47d11fe72aa932	90	pass	55.7	56.2	0.9743589743589743	gvpj	84.3	gvpa	46.6	37.699999999999996	0.6097560975609756	0.8222222222222222	other_gvp	competitive_gvpj_support	46.6	84.3	natural_heldout	gvpj	1	nat_e7691975be520cbcfc17
nat_531ae3f11b11d3960405	531ae3f11b11d3960405defe09513b2c36658e90b0c6d8b7c8f84c6370c8b947	90	pass	53.2	53.6	1.0			gvpj	78.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	21.3	78.9	natural_heldout	gvpj	1	nat_531ae3f11b11d3960405
nat_09a4add84a42a4d7619a	09a4add84a42a4d7619af12218764365cac78f5d1937c9adf80aed1ee8153786	90	pass	48.6	49.3	0.9743589743589743			gvpj	56.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.1	56.7	natural_heldout	gvpj	1	nat_09a4add84a42a4d7619a
nat_8bed007e2257e19d722b	8bed007e2257e19d722bc85fd20b94ebbeda69f59106ddc6dd0eb3e91f791da9	90	fail			0.0	gvpf	138.0	gvpg	124.6	13.400000000000006	0.9761904761904762	0.9111111111111111	other_gvp	competitive_gvpf_support	0.7	2.0	natural_heldout	gvpf	1	nat_8bed007e2257e19d722b
nat_72b3a46ef502cdedfc81	72b3a46ef502cdedfc8143a3262791644b52ac607ccbe53d67a9e9ea88556f9b	89	pass	51.5	52.1	0.9743589743589743			gvpj	77.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	21.8	77.5	natural_heldout	gvpj	1	nat_72b3a46ef502cdedfc81
nat_7cb108de86cc479cc796	7cb108de86cc479cc796e0424a4720bc510575485d70dd2d4cd1f92d3422150c	89	pass	61.7	62.0	1.0			gvpj	84.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	58.1	84.5	natural_heldout	gvpj	1	nat_7cb108de86cc479cc796
nat_b77997ea61d5b6352e31	b77997ea61d5b6352e313a6e015794979441a906b6feb01a43f1516e17be1ca7	89	pass	56.5	56.9	1.0	gvpj	96.1	gvpa	138.1	-42.0	0.6747967479674797	0.8764044943820225	gvpa_gvpj_ambiguous	insufficient_competitive_margin	138.1	96.1	natural_heldout	gvpj	1	nat_b77997ea61d5b6352e31
nat_6b6005bad0dd4948a190	6b6005bad0dd4948a190ffad732ca710b0302a8777bf856723ae25ee5823815e	89	fail			0.0	gvpv	55.9	gvpc	6.5	49.4	0.8807339449541285	1.0	other_gvp	competitive_gvpv_support	1.4	2.1	natural_heldout	gvpv	1	nat_6b6005bad0dd4948a190
nat_69566bd3dfb0ad71c79f	69566bd3dfb0ad71c79faef113702851b4bad7669a8e9f826a89b2146785c398	88	pass	46.8	47.1	0.9743589743589743			gvpj	87.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.6	87.1	natural_heldout	gvpj	1	nat_69566bd3dfb0ad71c79f
nat_5e7091515d82b50cbd50	5e7091515d82b50cbd500e881e7ec47c6a494f19a8d82a311cd3b3961eb4adb2	88	pass	55.9	56.3	1.0	gvpj	94.2	gvpa	135.2	-40.999999999999986	0.6341463414634146	0.8522727272727273	gvpa_gvpj_ambiguous	insufficient_competitive_margin	135.2	94.2	natural_heldout	gvpj	1	nat_5e7091515d82b50cbd50
nat_8110e8011a6d8e0e31e9	8110e8011a6d8e0e31e9dec01424090cfdfd01e93304d55d55c34a27f2e86b96	88	fail			0.0	gvpv	61.3	gvpj	4.4	56.9	0.8807339449541285	1.0	other_gvp	competitive_gvpv_support	2.1	4.4	natural_heldout	gvpv	1	nat_8110e8011a6d8e0e31e9
nat_cd4bfde01bf7f512d7e4	cd4bfde01bf7f512d7e41f622b1e938966b0488140e867f3be22d10e2e9d04aa	87	pass	57.7	58.0	0.9743589743589743	gvpj	99.7	gvpa	136.9	-37.2	0.6585365853658537	0.8735632183908046	gvpa_gvpj_ambiguous	insufficient_competitive_margin	136.9	99.7	natural_heldout	gvpj	1	nat_cd4bfde01bf7f512d7e4
nat_8b95b6a8454826276aeb	8b95b6a8454826276aeb62867f40cf2332b9ceddbc6e6ae19a6b9fd54a1e7958	87	pass	58.5	58.8	1.0	gvpj	96.6	gvpa	136.4	-39.80000000000001	0.6585365853658537	0.8735632183908046	gvpa_gvpj_ambiguous	insufficient_competitive_margin	136.4	96.6	natural_heldout	gvpj	1	nat_8b95b6a8454826276aeb
nat_dab55a7d52a5f41dc70e	dab55a7d52a5f41dc70e24786d3a4d79ee84711456c6695c843499db461fd7d4	87	fail			0.0	gvpf	137.9	gvpg	124.3	13.600000000000009	0.9761904761904762	0.9425287356321839	other_gvp	competitive_gvpf_support	3.2	4.6	natural_heldout	gvpf	1	nat_dab55a7d52a5f41dc70e
nat_8b60c84abe52648fea48	8b60c84abe52648fea481a26a1a1e659181fed3f747795fdbefc2336df4b50c6	86	pass	48.8	49.8	0.9743589743589743			gvpj	57.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	24.8	57.7	natural_heldout	gvpj	1	nat_8b60c84abe52648fea48
nat_6a0677ea515c945fa3fc	6a0677ea515c945fa3fc36fefb26e89453859ff1c05e26fe2424a2046e776a9d	86	pass	56.7	57.0	1.0	gvpj	93.8	gvpa	136.4	-42.60000000000001	0.6260162601626016	0.8372093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	136.4	93.8	natural_heldout	gvpj	1	nat_6a0677ea515c945fa3fc
nat_dfe8452e4eed8d606afe	dfe8452e4eed8d606afe108f706665bdcd00433f004722a6a51e41c0b0ac9695	86	pass	59.2	59.5	1.0			gvpj	87.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	67.7	87.0	natural_heldout	gvpj	1	nat_dfe8452e4eed8d606afe
nat_6beaed64ee52af83e50c	6beaed64ee52af83e50cb866f75dbc1703267a6ddc1188972986d70531fc7c90	86	pass	47.0	47.3	0.9743589743589743			gvpa	106.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	106.0	83.7	natural_heldout	gvpj	1	nat_6beaed64ee52af83e50c
nat_d1536b249be108b51522	d1536b249be108b51522ce161440981021e34e2d67e7ae924afffc4b039c0dd5	86	pass	58.8	59.1	1.0	gvpj	94.5	gvpa	134.5	-40.0	0.6260162601626016	0.8372093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.5	94.5	natural_heldout	gvpj	1	nat_d1536b249be108b51522
nat_7f2f7e62d33f9e83854a	7f2f7e62d33f9e83854adfb7325fffdf5200814737fa92c1c2f057320c955651	86	pass	47.0	47.5	0.9487179487179487			gvpj	55.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.1	55.2	natural_heldout	gvpj	1	nat_7f2f7e62d33f9e83854a
nat_ec115643818e77b77aa3	ec115643818e77b77aa34d45f35192f0c982d81b51e287b4758fbd6d1c20fbaa	86	pass	47.5	48.1	0.9487179487179487			gvpj	60.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	24.3	60.7	natural_heldout	gvpj	1	nat_ec115643818e77b77aa3
nat_69fb8c8dffa72eb18b9b	69fb8c8dffa72eb18b9bcf25ebc93d0421c8bceb079406c8859d9e03ce3f89f4	86	pass	55.9	56.3	1.0	gvpj	92.7	gvpa	136.9	-44.2	0.6504065040650406	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	136.9	92.7	natural_heldout	gvpj	1	nat_69fb8c8dffa72eb18b9b
nat_ceadeb61c495acb2e73a	ceadeb61c495acb2e73ad5acc1bc8920f01f56f5b1391646dd467e167ecd14d1	85	pass	51.0	51.5	0.9743589743589743			gvpj	78.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	21.0	78.3	natural_heldout	gvpj	1	nat_ceadeb61c495acb2e73a
nat_65814e7d7b7cf9390874	65814e7d7b7cf93908742adcdf4153b68feb9764f7c02ac71203a265de8f7081	85	pass	53.2	53.7	1.0			gvpj	87.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.6	87.5	natural_heldout	gvpj	1	nat_65814e7d7b7cf9390874
nat_edecb23d5c987164e75c	edecb23d5c987164e75cb4f6eb52d4756a367f5dced963b0ae7c30af25b25135	85	pass	51.7	52.1	0.9743589743589743			gvpj	78.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.5	78.5	natural_heldout	gvpj	1	nat_edecb23d5c987164e75c
nat_e66080fefc6e1fc45cad	e66080fefc6e1fc45cadd7d8e5bf4e5bc46b0b34d0b4324249e108b9f08b7078	85	pass	48.8	49.4	0.9743589743589743			gvpj	57.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.1	57.1	natural_heldout	gvpj	1	nat_e66080fefc6e1fc45cad
nat_8a100116ad2137c3e464	8a100116ad2137c3e46498b9e6358262f8f2a82972f7ad963329b8bdd6bdcb5f	85	fail			0.0	gvpk	122.6	gvpv	3.2	119.39999999999999	0.8484848484848485	0.9882352941176471	other_gvp	competitive_gvpk_support		0.7	natural_heldout	gvpk	1	nat_8a100116ad2137c3e464
nat_e094826b832044ae6553	e094826b832044ae6553cecf7d2a26233a0cc8a195dc28ce066b4591aff24b8f	85	fail			0.0	gvpg	108.4	gvpf	102.0	6.400000000000006	0.9879518072289156	0.9764705882352941	unsupported	insufficient_competitive_margin	0.8	1.5	natural_heldout	gvpg	1	nat_e094826b832044ae6553
nat_c37cb4752fc7ece7af97	c37cb4752fc7ece7af97c09457c62d997efe64c2bb07ffb5a084285cf7d5284d	85	fail	0.8	1.9	0.20512820512820512	gvpg	109.1	gvpf	103.2	5.8999999999999915	0.9879518072289156	0.9764705882352941	unsupported	insufficient_competitive_margin	1.0	1.5	natural_heldout	gvpg	1	nat_c37cb4752fc7ece7af97
nat_ba4b60d40b6ab3ab87c7	ba4b60d40b6ab3ab87c7514f2650a0be67a7eb841c794dfd02ea742d6934cbbd	85	fail			0.0	gvpg	113.4	gvpf	105.9	7.5	0.9879518072289156	0.9764705882352941	unsupported	insufficient_competitive_margin	1.4	2.3	natural_heldout	gvpg	1	nat_ba4b60d40b6ab3ab87c7
nat_59ebab222d7c72ba71eb	59ebab222d7c72ba71eb915228c3b1fcbbc5aa196e21de3cf24abdd37dfe6251	84	pass	42.9	43.2	0.9743589743589743			gvpj	82.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	20.4	82.5	natural_heldout	gvpj	1	nat_59ebab222d7c72ba71eb
nat_03763a00c2145a246704	03763a00c2145a2467045daae956518887f4b69c9a912086cdb5d9457acc88f9	84	pass	50.7	51.2	1.0			gvpj	85.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.5	85.5	natural_heldout	gvpj	1	nat_03763a00c2145a246704
nat_6dbff5a4e8597618f4ab	6dbff5a4e8597618f4ab90f254120b046e373ace2b2738913c6570f78e83e004	84	pass	52.3	52.8	1.0			gvpj	73.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	31.0	73.8	natural_heldout	gvpj	1	nat_6dbff5a4e8597618f4ab
nat_1907353f8ac65d71949b	1907353f8ac65d71949b94a1a45c86431472471a9ba48686a8f7eb79ed47fdfb	84	pass	47.6	48.1	0.9487179487179487			gvpj	52.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	23.1	52.9	natural_heldout	gvpj	1	nat_1907353f8ac65d71949b
nat_3390f7fbd078cd08a119	3390f7fbd078cd08a1193eac12364f11f1718803d2de07d63921ae2ee86f3b5d	84	pass	52.5	52.8	1.0			gvpj	70.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.4	70.1	natural_heldout	gvpj	1	nat_3390f7fbd078cd08a119
nat_400956691502e8287169	400956691502e8287169238d38aee9bb52d4bee23057cca3eced21f8e969da05	84	pass	46.8	47.4	0.9487179487179487			gvpj	56.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.0	56.2	natural_heldout	gvpj	1	nat_400956691502e8287169
nat_ea1a3849db68d6f82cc1	ea1a3849db68d6f82cc1977a099e6ce3ba25c587ecdde3a4ce22e0e955fe2033	84	fail			0.0	gvpk	119.7	gvpj	1.0	118.7	0.8383838383838383	0.9880952380952381	other_gvp	competitive_gvpk_support		1.0	natural_heldout	gvpk	1	nat_ea1a3849db68d6f82cc1
nat_600cc7dd0b3564219e23	600cc7dd0b3564219e23b1d0af0909c4ac76f4b145d9d15fb86c0b643a7a8862	84	fail			0.0	gvpf	147.9	gvpg	131.4	16.5	0.9880952380952381	0.9880952380952381	other_gvp	competitive_gvpf_support	2.0	2.7	natural_heldout	gvpf	1	nat_600cc7dd0b3564219e23
nat_6f144fe174f3d5d05cd4	6f144fe174f3d5d05cd46b693060bbf20d0d30f9349fb0cfe8b026ee76c7ff05	84	fail			0.0	gvpf	147.1	gvpg	129.9	17.19999999999999	1.0	1.0	other_gvp	competitive_gvpf_support	2.5	3.8	natural_heldout	gvpf	1	nat_6f144fe174f3d5d05cd4
nat_c369e87f87b6a7dd6238	c369e87f87b6a7dd623849f13312ca3624f7d0689c0aba9067b4e478b893841f	84	fail			0.0	gvpf	137.3	gvpg	124.4	12.900000000000006	1.0	1.0	other_gvp	competitive_gvpf_support	2.4	1.7	natural_heldout	gvpg	1	nat_c369e87f87b6a7dd6238
nat_e769f69aa7448b8d9229	e769f69aa7448b8d9229be93a34589fba2640f230e934f1b1a316a8c0018cac5	84	fail			0.0	gvpg	127.8	gvpf	126.2	1.5999999999999943	1.0	1.0	unsupported	insufficient_competitive_margin	0.1	1.0	natural_heldout	gvpg	1	nat_e769f69aa7448b8d9229
nat_155ce5a12a657fff67bd	155ce5a12a657fff67bd266320e287661cbafe7f935361f68b4a3b713eab08b0	84	fail			0.0	gvpg	121.1	gvpf	115.0	6.099999999999994	0.9879518072289156	0.9880952380952381	unsupported	insufficient_competitive_margin	1.7	2.3	natural_heldout	gvpg	1	nat_155ce5a12a657fff67bd
nat_be10ce7289e36a7cd4d2	be10ce7289e36a7cd4d26266578f982b94ce812ed48a7096e1facaad9939bb73	84	fail			0.0	gvpg	125.4	gvpf	124.9	0.5	0.9879518072289156	0.9880952380952381	unsupported	insufficient_competitive_margin	1.1	1.5	natural_heldout	gvpg	1	nat_be10ce7289e36a7cd4d2
nat_0400bc6bebe746f9e951	0400bc6bebe746f9e951a68c88bc53de15febcdae261b5b4e074993d1901a719	84	fail			0.0	gvpg	128.5	gvpf	109.7	18.799999999999997	1.0	0.9880952380952381	other_gvp	competitive_gvpg_support	1.1	1.9	natural_heldout	gvpg	1	nat_0400bc6bebe746f9e951
nat_4bb2d1867476b81ae8d0	4bb2d1867476b81ae8d0c66018e6337619543a126a2714d3a63063decfe90aad	84	fail			0.0	gvpg	130.7	gvpf	117.6	13.099999999999994	1.0	1.0	other_gvp	competitive_gvpg_support	2.2	3.9	natural_heldout	gvpg	1	nat_4bb2d1867476b81ae8d0
nat_d5d2b89b08562340fb40	d5d2b89b08562340fb40d3a57fc3a9969a8be419bb2661f6d5c26f692be9481a	84	fail			0.0	gvpf	128.0	gvpg	126.0	2.0	1.0	1.0	unsupported	insufficient_competitive_margin	0.9	1.3	natural_heldout	gvpg	1	nat_d5d2b89b08562340fb40
nat_217ee45dccf41939125a	217ee45dccf41939125a0dc551b16178f7cc7b44baf88f7c00a9812d6816114f	84	fail			0.0	gvpf	136.9	gvpg	128.7	8.200000000000017	1.0	1.0	unsupported	insufficient_competitive_margin	2.0	2.0	natural_heldout	gvpg	1	nat_217ee45dccf41939125a
nat_153fd28bce58c6b649fd	153fd28bce58c6b649fd8f7ae77abf5a64c9bb8c71abaf1f171bb12945801877	83	pass	48.7	49.0	1.0			gvpj	81.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.3	81.8	natural_heldout	gvpj	1	nat_153fd28bce58c6b649fd
nat_3878c8f21f617dc3063f	3878c8f21f617dc3063f2d881d80dcf54457e4fb0f5d8ada0c447d85e6b13cc0	83	pass	51.8	52.1	1.0			gvpj	81.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	30.6	81.6	natural_heldout	gvpj	1	nat_3878c8f21f617dc3063f
nat_48e9ecb8ea26e11eb74d	48e9ecb8ea26e11eb74dddb3c9143e743c06447cfa5ba96be4f728c5f97f145f	83	pass	51.8	52.1	1.0			gvpj	82.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	30.4	82.8	natural_heldout	gvpj	1	nat_48e9ecb8ea26e11eb74d
nat_517193d41961ed2ef463	517193d41961ed2ef4635207458be57750be900af94457574a978420387e427a	83	pass	41.4	41.8	0.8461538461538461			gvpj	70.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	11.4	70.6	natural_heldout	gvpj	1	nat_517193d41961ed2ef463
nat_38b51f2483ea6fcfa2ee	38b51f2483ea6fcfa2ee378b33138f8e56507bc88f272913001d5adcd6194c4d	83	fail			0.0	gvpv	38.8	gvpj	2.7	36.099999999999994	0.8807339449541285	1.0	other_gvp	competitive_gvpv_support	0.2	2.7	natural_heldout	gvpv	1	nat_38b51f2483ea6fcfa2ee
nat_2ebca5fc1ab074750689	2ebca5fc1ab074750689a0b707b56f0802d829cfde19a324adc472dd4a6a5ea8	83	fail			0.0	gvpg	128.3	gvpf	122.6	5.700000000000017	1.0	1.0	unsupported	insufficient_competitive_margin	3.7	4.3	natural_heldout	gvpg	1	nat_2ebca5fc1ab074750689
nat_5c7668a9826293f7f394	5c7668a9826293f7f394407d0bf5305d70f1477bafe1fc2d6eca1bff7bf62a50	83	fail			0.0	gvpg	140.1	gvpf	128.9	11.199999999999989	1.0	1.0	other_gvp	competitive_gvpg_support	3.5	4.5	natural_heldout	gvpg	1	nat_5c7668a9826293f7f394
nat_abb7c09a936c01a73080	abb7c09a936c01a730802a9ca872e7436bdf348e2821eaa35a313891c3729fd6	83	fail			0.0	gvpg	131.0	gvpf	116.6	14.400000000000006	1.0	1.0	other_gvp	competitive_gvpg_support	4.4	5.0	natural_heldout	gvpg	1	nat_abb7c09a936c01a73080
nat_8d679434bd6ee5d126ba	8d679434bd6ee5d126baa895d3ffb60ca3b2bc73ff87e6a810a9ce24ebb87b69	83	fail			0.0	gvpg	131.6	gvpf	121.0	10.599999999999994	1.0	1.0	other_gvp	competitive_gvpg_support	2.9	4.6	natural_heldout	gvpg	1	nat_8d679434bd6ee5d126ba
nat_99c63b717a8f4260cba2	99c63b717a8f4260cba24144ab45fb0e32ede62eb4cd141361cd60a33b850c42	83	fail			0.0	gvpg	125.3	gvpf	123.3	2.0	0.9879518072289156	0.9879518072289156	unsupported	insufficient_competitive_margin	0.1	1.1	natural_heldout	gvpg	1	nat_99c63b717a8f4260cba2
nat_6e78392ee68b0d7f0e1a	6e78392ee68b0d7f0e1a3f8f73016716ad9cb08bc3cbd6412de02ad6d30a72a8	83	fail			0.0	gvpg	137.5	gvpf	129.5	8.0	0.9879518072289156	0.9879518072289156	unsupported	insufficient_competitive_margin	4.3	2.1	natural_heldout	gvpg	1	nat_6e78392ee68b0d7f0e1a
nat_6e044414d44a341b1483	6e044414d44a341b1483e0138d826e7625e23389efbec22ef3ab714fce35d303	83	fail			0.0	gvpg	124.1	gvpf	116.6	7.5	1.0	1.0	unsupported	insufficient_competitive_margin	0.4	0.7	natural_heldout	gvpg	1	nat_6e044414d44a341b1483
nat_7a005ea865f88aded183	7a005ea865f88aded183c463c3f5999b516d6fb0ed155f0da02ef31ec598b3d4	83	fail			0.0	gvpg	134.4	gvpf	127.9	6.5	1.0	1.0	unsupported	insufficient_competitive_margin	2.4	2.9	natural_heldout	gvpg	1	nat_7a005ea865f88aded183
nat_846fac879b04f20b8dd4	846fac879b04f20b8dd471b6e698f19ad6921b54f8aec3357129cb23b4291efc	82	pass	48.9	49.2	0.9743589743589743			gvpj	69.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	20.1	69.7	natural_heldout	gvpj	1	nat_846fac879b04f20b8dd4
nat_c383624a53bd673fde11	c383624a53bd673fde111dca10c5b7087a962bcc3195dc1692307c4d7b225dab	82	pass	48.7	49.0	0.9487179487179487			gvpj	68.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	15.3	68.1	natural_heldout	gvpj	1	nat_c383624a53bd673fde11
nat_504c0cf484c520b01106	504c0cf484c520b0110622551144083acdc14444dc29e1cc8ede0286733cc36a	82	pass	49.9	50.2	0.9743589743589743			gvpj	71.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	17.4	71.8	natural_heldout	gvpj	1	nat_504c0cf484c520b01106
nat_4b9401c72d1b603af896	4b9401c72d1b603af896730f17f33a5118aef722a5a9907e680d4ab93d68e7ac	82	pass	48.7	49.0	0.9487179487179487			gvpj	68.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	13.1	68.4	natural_heldout	gvpj	1	nat_4b9401c72d1b603af896
nat_76b9bfd05f9cb7a2e5e7	76b9bfd05f9cb7a2e5e79ec883eb1d1f013b5014028af6d7616a2a982887490a	82	pass	48.3	49.0	0.9743589743589743			gvpj	81.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	20.1	81.9	natural_heldout	gvpj	1	nat_76b9bfd05f9cb7a2e5e7
nat_99f9c082fc6d7119274b	99f9c082fc6d7119274bea809acb6f5d30d7226ab23d31f794e6340d3c9d8323	82	pass	47.5	47.8	0.9743589743589743			gvpj	85.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	27.3	85.1	natural_heldout	gvpj	1	nat_99f9c082fc6d7119274b
nat_cac1fc977093c9f79251	cac1fc977093c9f79251c54308ff3e4db32d926637f30a7ca7ab93a771541d9d	82	pass	48.2	48.8	0.9743589743589743			gvpj	57.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.0	57.3	natural_heldout	gvpj	1	nat_cac1fc977093c9f79251
nat_a984f11bd60c35139c61	a984f11bd60c35139c61b723efe1095574afbf567b075acdf34286a1225a2bc3	82	pass	58.9	59.2	1.0			gvpa	135.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	135.6	95.5	natural_heldout	gvpj	1	nat_a984f11bd60c35139c61
