sequence_id	sequence_sha256	cluster_id	length	release_status	reasons	source_accessions
nat_063ea39f372fcc47b854	063ea39f372fcc47b8549d3aaffbd563c50edad459e9e6c3bf3095d19d3db631	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	BBU63941|gvpA|protein;WP_142864691.1;WP_142864691|gvpA|protein
nat_505ccb0a3946a89f0437	505ccb0a3946a89f043772a19b0276f10c34dede49965e1817e861e3000c1cba	cluster_02e83ad46b86e8eaf5e7	70	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_142224076.1;WP_142224076|gvpA|protein
nat_6bbc846fc8bfac59f7c6	6bbc846fc8bfac59f7c6510418290574d1f669840583c3476a2d090d30078eaa	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	UQA57619|gvpA|protein;WP_136922933.1;WP_136922933|gvpA|protein
nat_82d6c5940960b17a96d3	82d6c5940960b17a96d33ed7f30f9166d9ad35f19afddade725c4f4376ab8ed3	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WPP03078|gvpA|protein;WP_134492829.1;WP_134492829|gvpA|protein
nat_d43d1d5ec03e055dcf06	d43d1d5ec03e055dcf06d5715d69b3a4b218fb2526beaf4ce6cd8aff93b974a4	cluster_02e83ad46b86e8eaf5e7	70	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_132034394.1;WP_132034394|gvpA|protein
nat_c8ff85651c16b5c02641	c8ff85651c16b5c02641dea13a8c9f6200d4c67afc73ad60421d9105f5bbec37	cluster_02e83ad46b86e8eaf5e7	68	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_126462316.1;WP_126462316|gvpA|protein
nat_6753c4dad3e8314a4fcc	6753c4dad3e8314a4fcc8a56ad7f9df1d852047e8ee1f2806d1f7bf06136455e	cluster_00eda75e8d86c0000a3e	88	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_116075420.1;WP_116075420|gvpA|protein
nat_bc4042a7c10b7bd447bc	bc4042a7c10b7bd447bc10cf0e7b34e62f2678ee2efe846fd1a4965f276fc9bc	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_116075414.1;WP_116075414|gvpA|protein;XSD20838|gvpA|protein
nat_6a2cd3b9036aebd5361b	6a2cd3b9036aebd5361b170c7cb4ada1ca6ad2c2bf6f59ce42e84ec32692ef68	cluster_00eda75e8d86c0000a3e	91	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_114915108.1;WP_114915108|gvpA|protein
nat_77fc2ac9451a9bede3dd	77fc2ac9451a9bede3dd4afdae8227afa8425b88fbc617d8483c3a9e33760e70	cluster_00b8d6bdf51c5322f38c	86	quarantined	nearest_gvpa_to_unresolved_negative_cluster	WP_110521313.1;WP_110521313|gvpA|protein
nat_c4f90ad7ed7605569245	c4f90ad7ed7605569245466a78d6cacf132910de853f538fcb5455e24f64846f	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_110066995.1;WP_110066995|gvpA|protein
nat_7d765791e125072d99a7	7d765791e125072d99a7ca1c73f9240339ae4a7f749cd0979129744541c4a65a	cluster_044b97bbcc6fc75d19af	68	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	UZJ37394|gvpA|protein;UZJ39216|gvpA|protein;UZJ41188|gvpA|protein;WP_110022885.1;WP_110022885|gvpA|protein
nat_9bc7ff063d928dbcb919	9bc7ff063d928dbcb9195c75a1dc4195393661df207bc297ccedbfddf3dda716	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_107805940.1;WP_107805940|gvpA|protein
nat_2db5ea05deb082340e79	2db5ea05deb082340e798dcbb54d021ddfc5aad940791b9612fe65a7e726f098	cluster_00eda75e8d86c0000a3e	87	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_107585507.1;WP_107585507|gvpA|protein
nat_c9a543131d390ec68ed4	c9a543131d390ec68ed4b32369990c6c0e4f444664f2d733da7a5abdf5c6e7a6	cluster_0283d587032de178b666	87	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_107585506.1;WP_107585506|gvpA|protein
nat_d6f636dc4849c3ad6e3a	d6f636dc4849c3ad6e3a58c7b0ef91a1ea0fbcc31a5257f2b09eec7527ec1947	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_107562013.1;WP_107562013|gvpA|protein
nat_b06d430fdaaa1079895b	b06d430fdaaa1079895b90414dcee1412655c8233aae0405582a5fa156014994	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_106257461.1;WP_106257461|gvpA|protein;XHX77422|gvpA|protein
nat_6b39f5a7fb6bca78b4de	6b39f5a7fb6bca78b4de78848a0590c9ba9381a0596c3f500d9bf9a9db38751f	cluster_02e83ad46b86e8eaf5e7	68	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_104809704.1;WP_104809704|gvpA|protein
nat_87980263fe69edba4368	87980263fe69edba436828ec3f666868f308140bdf4e6a975cd1d9398dbcfa9c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_100923022.1;WP_100923022|gvpA|protein
nat_f39b437ab8564f78da8d	f39b437ab8564f78da8d7b746d8ce9d5a40c44ea147d2464a4723f4a60d3c446	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_099000391.1;WP_099000391|gvpA|protein
nat_5531343a7a7ecf79ad55	5531343a7a7ecf79ad55db9ca51e2ec58b7248423070d730fbb242c095de6142	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_098420078.1;WP_098420078|gvpA|protein
nat_1f4f50f1349e137c7f32	1f4f50f1349e137c7f3208f16caa01bdad2970714663a63d2c93485d175437c7	cluster_02e83ad46b86e8eaf5e7	71	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_097645229.1;WP_097645229|gvpA|protein
nat_5ff91e8d3cfc9ac60d0d	5ff91e8d3cfc9ac60d0da6d4bff769a4c4cef44d9e8b9d3dac677e2e966ed6fa	cluster_02e83ad46b86e8eaf5e7	72	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_096607388.1;WP_096607388|gvpA|protein
nat_081e6fae1d79d93eb37e	081e6fae1d79d93eb37e06b9b36a9051ecbb063d6869383bf5e9695311682261	cluster_0283d587032de178b666	91	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_093212467.1;WP_093212467|gvpA|protein
nat_3b8e26a87928dd1c1130	3b8e26a87928dd1c11308a9daab1f4cae1c758048adeed5cc8c8de052c961373	cluster_00b8d6bdf51c5322f38c	89	quarantined	nearest_gvpa_to_unresolved_negative_cluster	WP_093047006.1;WP_093047006|gvpA|protein
nat_bfa3b303b3d7305c173f	bfa3b303b3d7305c173f3ae35dc80425fcdb56d051e9998a25a11b72772a90e4	cluster_0283d587032de178b666	97	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_093045974.1;WP_093045974|gvpA|protein
nat_db099662bae325b9438c	db099662bae325b9438c8704241b3f81f3d5dde85209ef4f6468d134754f5dd8	cluster_0b5cd7683d0975317579	72	quarantined	mixed_annotation_cluster	WP_092960919.1;WP_092960919|gvpA|protein
nat_b07305ca6f722d02988a	b07305ca6f722d02988a3d0c756feb0815d3b6a95c9e62b3013a423b137a8b56	cluster_02e83ad46b86e8eaf5e7	71	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_092209254.1;WP_092209254|gvpA|protein
nat_a2b40c981456774b6e29	a2b40c981456774b6e29756894bbc27182fa3b0b77e5d636b4032ab626568ac2	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_090488909.1;WP_090488909|gvpA|protein;XWU83248|gvpA|protein
nat_e9d01ae6175270dee0d8	e9d01ae6175270dee0d811da043d2703afeb63591e014fc1d0393f88a8a40595	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_089729497.1;WP_089729497|gvpA|protein
nat_0c171934ecf7b20bfbc9	0c171934ecf7b20bfbc9176c35ddda62ffda0e781c2c91e76cbb4789a85d1ced	cluster_00eda75e8d86c0000a3e	93	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_089530668.1;WP_089530668|gvpA|protein
nat_8ff951966677ada5d69f	8ff951966677ada5d69fa598dcdc8d21b160b6ad3a83f4e1ee63c48bff00c9d0	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_088893383.1;WP_088893383|gvpA|protein
nat_34a4a65736a78d22df6a	34a4a65736a78d22df6a6298330e17f4c31b7e4e19acc04fa044e95a52b44b9b	cluster_0283d587032de178b666	93	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_088048850.1;WP_088048850|gvpA|protein
nat_ec71caa9aa98b279110d	ec71caa9aa98b279110db7eeddea67df583cf49a79c0c0cbc92692cecd56f8a7	cluster_00eda75e8d86c0000a3e	84	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_088019259.1;WP_088019259|gvpA|protein
nat_487f5518a6cfaf0b0b75	487f5518a6cfaf0b0b759aa3f1c0c33eb60a885f4eea64b108da092081b51d67	cluster_00eda75e8d86c0000a3e	91	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_087972332.1;WP_087972332|gvpA|protein
nat_8d6274f78693091697cf	8d6274f78693091697cf066d860d6107e0284d36ff784ac52e8bdd59f203229b	cluster_02e83ad46b86e8eaf5e7	70	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_085933344.1;WP_085933344|gvpA|protein
nat_b409898218d5081ec434	b409898218d5081ec4342fccc5a0fff74fb9537ef871cae59901bbc285aa9a0d	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	BDV38619|gvpA|protein;WP_085772564.1;WP_085772564|gvpA|protein
nat_0cff47cd0a85e1de37e0	0cff47cd0a85e1de37e0ecd86f2547117aedabb101c8e97eb486ebb51c831023	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	UGS11402|gvpA|protein;WKX64357|gvpA|protein;WP_084989880.1;WP_084989880|gvpA|protein
nat_c95ec1b2f7e46d479f0b	c95ec1b2f7e46d479f0b7badb82434afd4e1a2e4219d526149e245a2c5401427	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_084068413.1;WP_084068413|gvpA|protein
nat_f73e9b648178e6df8c6a	f73e9b648178e6df8c6ae1b7975c7f6bb8865bfd92edda8674be445474a5a5d0	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	VXD16283|gvpA|protein;WP_083620231.1;WP_083620231|gvpA|protein
nat_82b9d4647d83832bf059	82b9d4647d83832bf059d6870b2ecea198fd5868db5ba0fb7f3476533336312b	cluster_0283d587032de178b666	92	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_078596767.1;WP_078596767|gvpA|protein
nat_ad033982fcb9c7e260ad	ad033982fcb9c7e260ad2d157d65540ca5e5755820ba8a6e97491d70353f794b	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_075598971.1;WP_075598971|gvpA|protein
nat_1bae8aa5c69e1d4931dd	1bae8aa5c69e1d4931dd74badaf3df348d80033e5d43b1989f61d5c7b6ee95e3	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_073608715.1;WP_073608715|gvpA|protein
nat_b39131acb6e4086319d0	b39131acb6e4086319d0c03c602fb7cf5d26620142fdeef57aa6f68352c03653	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	CAD5918119|gvpA|protein;CAD5984871|gvpA|protein;WP_072717742.1;WP_072717742|gvpA|protein
nat_c69f9a6b4253e4d6089f	c69f9a6b4253e4d6089f33106133a158408665e78a978f99dedcd93f78389254	cluster_044b97bbcc6fc75d19af	70	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_069474504|gvpA|protein
nat_8d61c399409b4395f3c5	8d61c399409b4395f3c50202fad06f3a8bd9f53aad013234d59976588dcf30eb	cluster_00eda75e8d86c0000a3e	84	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_064098149.1;WP_064098149|gvpA|protein
nat_a43bb7e6a797bf21e3c8	a43bb7e6a797bf21e3c86ece60214d70c2b4cace0e3b15223b19cc282979d5f0	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_063873375.1;WP_063873375|gvpA|protein
nat_33d41a075d0d8538e4c6	33d41a075d0d8538e4c6c4e7fefd46ec59806251fa948a5afefa3d6835285f94	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_063873374.1;WP_063873374|gvpA|protein
nat_47d50311ddb9a7300429	47d50311ddb9a730042959889883933677e0dc116b42edc5b10ac81dbe0dd16f	cluster_09f47a4c9a94b657ae7d	87	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_062237609.1;WP_062237609|gvpA|protein
nat_7e786e62d646d83c83d5	7e786e62d646d83c83d55d13f4e6e86113e563070518676d7a501e897dbac5a7	cluster_0844cfaee9f234d540b5	86	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_060665525.1;WP_060665525|gvpA|protein
nat_956601650d2d23245a8b	956601650d2d23245a8b2f9b4cd73ff2dbc308d3bafe51647fd246bf1f7c7ea7	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_058557733.1;WP_058557733|gvpA|protein
nat_91bed3979bc3e4336571	91bed3979bc3e4336571f4777fdc970add38d222ade8ef0f579bd78d1660a8a9	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	QYX32583|gvpA|protein;QYX32584|gvpA|protein;QYX32585|gvpA|protein;UJL33739|gvpA|protein;UJL33740|gvpA|protein;UJL33741|gvpA|protein;UJL33742|gvpA|protein;UJL33743|gvpA|protein;UJS05989|gvpA|protein;UJS05990|gvpA|protein;UJS05991|gvpA|protein;UJS05992|gvpA|protein;UJS05993|gvpA|protein;WP_057178839.1;WP_057178839|gvpA|protein;XXK15504|gvpA|protein;XXK15505|gvpA|protein;XXK15506|gvpA|protein;XXK15507|gvpA|protein;XXK15508|gvpA|protein
nat_6d22046d840b353d0c87	6d22046d840b353d0c87926696465f050b762778c37bd635b2e75274bc73567b	cluster_0844cfaee9f234d540b5	84	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_056828831.1;WP_056828831|gvpA|protein
nat_edb3955be5268406dd34	edb3955be5268406dd349fd2bc4c929d33afad48158e2958fc4ae2b8b2a1bbf8	cluster_0844cfaee9f234d540b5	84	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_053590916.1;WP_053590916|gvpA|protein
nat_fcb1203cd7b1290f06c7	fcb1203cd7b1290f06c7eee832d38d2753324a3561a148b06d5fe68ca594ccd7	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_042152734.1;WP_042152734|gvpA|protein
nat_39abeace88875ff60285	39abeace88875ff602858f6d534b371a19590c1d4980894f79c4fcdd932b84ba	cluster_0844cfaee9f234d540b5	86	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_040047995.1;WP_040047995|gvpA|protein
nat_0a21b67bc6dd51d1c17f	0a21b67bc6dd51d1c17f7fde8a48fae5f8896c153009d5b2ae3fe77aa4a610d8	cluster_0283d587032de178b666	82	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_040036168.1;WP_040036168|gvpA|protein
nat_12dabeef25e15f66b8b5	12dabeef25e15f66b8b51cb9ef06884d5805b388789811193845b365ad2cf93c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	GAX41487|gvpA|protein;WP_039752851.1;WP_039752851|gvpA|protein
nat_1e4bdf662135756f269c	1e4bdf662135756f269c750686d6fb14c3f869900dc253ed6b287432cc0987f7	cluster_0844cfaee9f234d540b5	86	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_039231078.1;WP_039231078|gvpA|protein
nat_d5a9f8a6d8ef07026219	d5a9f8a6d8ef070262196442cf709a94c96f95af2210cea7ee39955731d20d86	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_036534731.1;WP_036534731|gvpA|protein
nat_40e46fb2de86e2d32973	40e46fb2de86e2d32973ab1377f7dea994ed6e0a8d90bf43509295e1c8078b1e	cluster_0283d587032de178b666	96	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_035531814.1;WP_035531814|gvpA|protein
nat_43f6e7e097fbcc058a96	43f6e7e097fbcc058a96545cd9e127c321381c2c301463b5d55b5aa6dd1827f3	cluster_00eda75e8d86c0000a3e	96	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_035506199.1;WP_035506199|gvpA|protein
nat_70ad50650b15b30241b4	70ad50650b15b30241b46f6465ff33574b09f8ff6e2d85eacace07ebbdbb4b4c	cluster_00eda75e8d86c0000a3e	96	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_028783634.1;WP_028783634|gvpA|protein
nat_04c114f840f1c4058ea6	04c114f840f1c4058ea6e9f14c3b7e8691408d35ff5ff449b3f20f8b9054d6e9	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_026694723.1;WP_026694723|gvpA|protein
nat_3534b37db97896c62b78	3534b37db97896c62b78885ef38a4ed0f4a24acb60b22c166f7f3229d40dc68c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_026199334.1;WP_026199334|gvpA|protein
nat_f4b103f437e4c6a24ac0	f4b103f437e4c6a24ac0e6c90a00473a407fc0fe7e07cbcdde8753d9bda915e0	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_022834760.1;WP_022834760|gvpA|protein
nat_98944d24da61fa63ee27	98944d24da61fa63ee273760c8aefff575f8e518609e95c855fc9b4829e66579	cluster_00b8d6bdf51c5322f38c	89	quarantined	nearest_gvpa_to_unresolved_negative_cluster	WP_022794406.1;WP_022794406|gvpA|protein
nat_2c2604728bdef8750aec	2c2604728bdef8750aecca71c68dd7345cd16ca9f3492c8d41790bc4ba9d256c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	UOA09609|gvpA|protein;UOA09610|gvpA|protein;UOA09611|gvpA|protein;WJV54098|gvpA|protein;WJV58461|gvpA|protein;WJV62751|gvpA|protein;WJV67084|gvpA|protein;WJY11068|gvpA|protein;WJY14889|gvpA|protein;WP_021013972.1;WP_021013972|gvpA|protein
nat_37dd3e43f991da44762e	37dd3e43f991da44762eda1fc03a12cfd6611a4c5b2529fd84cdc0a6c48db876	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_020503491.1;WP_020503491|gvpA|protein
nat_b0f89cfe92498f0bbfbc	b0f89cfe92498f0bbfbcd0093025ea5362a09020df0c6ccda90ebcbd25c82772	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_020175973.1;WP_020175973|gvpA|protein
nat_f2015767f86fd10eb826	f2015767f86fd10eb8269a208b2cbd9b7cbd3f431a958a88b44a851664a82136	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_019501601.1;WP_019501601|gvpA|protein
nat_0bd3626b9a4c7329ae70	0bd3626b9a4c7329ae705733a82bc637c4e56a457107b06dace9e1adc430622c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_018402864.1;WP_018402864|gvpA|protein
nat_2b00e8b222b28090ae59	2b00e8b222b28090ae59aa4d09e406e2ae1415ac06de4391fa8479d2afafdf02	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_018402853.1;WP_018402853|gvpA|protein
nat_9f00e82557108118047d	9f00e82557108118047d7aa5c459901d325bb26517ac7d3f3ad30cb10081a05a	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_017803924.1;WP_017803924|gvpA|protein
nat_183f7c25f0bd175da05b	183f7c25f0bd175da05b2e89e1953e3d47fd199450e2d37264e0f73ade5688e2	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_017803923.1;WP_017803923|gvpA|protein
nat_2ae1a088ad5073788376	2ae1a088ad5073788376e3f0ffee2fbd9a6cfbf7ccadb2c78762018e5405b300	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_017300094.1;WP_017300094|gvpA|protein
nat_b62ae18b3dfeec027170	b62ae18b3dfeec027170bd63f41ce77513e12ccca76b093f76d07368756dc390	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_016922591.1;WP_016922591|gvpA|protein
nat_97a7f6a002cd984f87b1	97a7f6a002cd984f87b1f1644300f4af963beddf3b4cf9f83f41584445a9d102	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_015167036.1;WP_015167036|gvpA|protein
nat_8b0ebfde7cff54503a90	8b0ebfde7cff54503a9090e672c63a888ebe9c83c6cd89fcf119e691ae16fccb	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_015146561.1;WP_015146561|gvpA|protein
nat_262acad32bf64e600812	262acad32bf64e600812dbe317d432363f2a5c5dcb0bea6cfaa11de3ef08c572	cluster_02e83ad46b86e8eaf5e7	75	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_015050167.1;WP_015050167|gvpA|protein
nat_b0df6d202bb0ca1472d2	b0df6d202bb0ca1472d2550f59247e9006db5cdd04dcf87dbb95247c1c698f20	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_014812662.1;WP_014812662|gvpA|protein
nat_9ea506ab1bb26a2a159a	9ea506ab1bb26a2a159a665465c1d2e49eaa520ea544b46534f50ac65e22eb5b	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_013706740.1;WP_013706740|gvpA|protein
nat_5baeb577d8a796551d83	5baeb577d8a796551d8396cb82dd7b1230fa180e475aa13debe597dc37724863	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_013563650.1;WP_013563650|gvpA|protein
nat_86ba936b09d3d4c2dbfa	86ba936b09d3d4c2dbfaae01e2029bfa42384277d05b3999043640c63145625b	cluster_02e83ad46b86e8eaf5e7	68	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_012508536.1;WP_012508536|gvpA|protein
nat_0a83dfbba1b7aa435131	0a83dfbba1b7aa435131d2f769a306bfb6545d0e419077a8449abf3fac54dda8	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_011770092.1;WP_011770092|gvpA|protein
nat_408e9d934f451bb01fbc	408e9d934f451bb01fbc22c8555ff5a266d41c0beb19e3e9493652d1a205bb68	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_011769645.1;WP_011769645|gvpA|protein
