sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	score_ready	score_exclusion_reason	ranking_eligible	exclusion_reason
vae_candidate_000570	0ed9bbb09fea7a4ecc8dfd45a1ae239d5fd6c3bce8d21e666144108f90d6880e	True	False	eos	118	117	True	False	False	False	True	0.0352337823393	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	117	nat_6ee0ebbf185af1c7d346	"[""nat_6ee0ebbf185af1c7d346""]"	1	135	263.5	143	109	72	0.660550458716	0.931623931624	0.807407407407	0.533333333333	0.466666666667	resolved		346	31	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	569	1	0	1	569	117			False	family_not_supported_gvpa
vae_candidate_000571	1a154160e47661e05eaae5270950b06406f165a97d0a35f14067a7425ba96330	True	False	eos	76	75	True	False	False	False	True	0.0234481126198	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	75	nat_27cf1e5aac6ec3dd931d	"[""nat_27cf1e5aac6ec3dd931d""]"	1	76	123.5	89	62	39	0.629032258065	0.826666666667	0.815789473684	0.513157894737	0.486842105263	resolved		346	16	True	no_extra_domain_evidence		1	0	PF00741:19-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	570	1	0	1	570	75			False	family_not_supported_gvpa
vae_candidate_000572	f4801e8d1850a1d2995436a8f4f51f7f0b65b5cb88fe831f187ed6826632267d	True	False	eos	88	87	True	False	False	False	True	0.0191084546886	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	87	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	275.5	91	83	67	0.807228915663	0.954022988506	0.954022988506	0.770114942529	0.229885057471	resolved		346	189	False	no_extra_domain_evidence		1	0	PF00741:9-49	no_extra_tm_evidence	0			False	detected	51.8	5.1e-16	3.5e-16	52.4	1	True	0.4426229508	1	39	9	49	23	23	23	1	1	nat_81de2b78d291d512c1e2	0.825	0.7173913043	0.9195402299	0.8695652174	5.47e-41	vae_candidate_000780	0.7415748315	0.2584251685	True	0.229885057471		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	571	1	0	1	571	87	True		True	
vae_candidate_000573	35cadaf418456f54ee33784cd776313bdd6369966ea05bede98a247f4effb08a	True	False	eos	88	87	True	False	False	False	True	0.0325101886008	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	87	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b"", ""nat_3e6bf91c590be6684eed"", ""nat_ccd25408209dd226eaf9""]"	3	94	235	99	82	66	0.80487804878	0.942528735632	0.872340425532	0.702127659574	0.297872340426	resolved		346	156	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	572	1	0	1	572	87			False	family_not_supported_gvpa
vae_candidate_000574	23b6f03457cac32e64cd3593e50abd9ca62ce8075a3001f7ff9c744219e03a66	True	False	eos	95	94	True	False	False	False	True	0.0141384099728	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_1f7ab0dfc808b4ef03c3	"[""nat_1f7ab0dfc808b4ef03c3"", ""nat_92d7d81f95603487cd9c""]"	2	95	407	97	92	89	0.967391304348	0.978723404255	0.968421052632	0.936842105263	0.0631578947368	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.9	1.6e-18	1.2e-18	60.2	1	True	0.9754098361	1	39	12	50	23	23	23	1	1	nat_92d7d81f95603487cd9c	0.94681	0.9368435789	1	0.9894736842	2.1e-58	vae_candidate_000338	0.8829807447	0.1170192553	True	0.0631578947368		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	573	1	0	1	573	94	True		True	
vae_candidate_000575	6b806898a5299646c14a964e98e596a8122e634c88f917db1ede8d200f016a2e	True	False	eos	140	139	True	False	False	False	True	0.0294573474694	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	139	nat_2f6b62c5722bcacabd8e	"[""nat_2f6b62c5722bcacabd8e""]"	1	136	178.5	157	118	53	0.449152542373	0.848920863309	0.867647058824	0.381294964029	0.618705035971	resolved		346	5	True	no_extra_domain_evidence		1	0	PF00741:46-83	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	574	1	0	1	574	139			False	family_not_supported_gvpa
vae_candidate_000576	475000b0b0380ffc5534258175145f44d7c4eb6f2f4d2ed88a6887fdf9e2e20f	True	False	eos	128	127	True	False	False	False	True	0.0329302424132	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 13, ""end"": 18, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail	127		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:43-81	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	575	1	0	1	575	127			False	family_not_supported_gvpa
vae_candidate_000577	ece83c6dff53a7ef56b4998ed1352ddb71d85daf5686daa7031c391f7f38e9ff	True	False	eos	99	98	True	False	False	False	True	0.0286765004031	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	98	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b""]"	1	94	186.5	103	89	47	0.52808988764	0.908163265306	0.946808510638	0.479591836735	0.520408163265	resolved		346	157	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	576	1	0	1	576	98			False	family_not_supported_gvpa
vae_candidate_000578	86b11d991b34eb2ff42ab995785da7f90fcf1d0ef071de0d3f5951c89f111a10	True	False	eos	93	92	True	False	False	False	True	0.0270916246409	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	92	nat_b5ccff48f879b7cc34ad	"[""nat_b5ccff48f879b7cc34ad""]"	1	92	227	103	81	60	0.740740740741	0.880434782609	0.880434782609	0.652173913043	0.347826086957	resolved		346	181	True	no_extra_domain_evidence		1	0	PF00741:15-60	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	577	1	0	1	577	92			False	family_not_supported_gvpa
vae_candidate_000579	cb2bd6d86e601067792f47df1f91ab508ee9186aafb10508e476bfba52313c1e	True	False	eos	124	123	True	False	False	False	True	0.0297720401869	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	123	nat_6ee0ebbf185af1c7d346	"[""nat_6ee0ebbf185af1c7d346""]"	1	135	102.5	148	110	49	0.445454545455	0.894308943089	0.814814814815	0.362962962963	0.637037037037	resolved		346	23	True	no_extra_domain_evidence		1	0	PF00741:9-52	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	578	1	0	1	578	123			False	family_not_supported_gvpa
vae_candidate_000580	eb7c02872ed5178a0fd37cd6bf0cfb3a212f457d59ebb033068712818d42bd38	True	False	eos	118	117	True	False	False	False	True	0.0263941545324	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	117	nat_833a1708482ad34125e2	"[""nat_833a1708482ad34125e2""]"	1	98	227	119	96	59	0.614583333333	0.820512820513	0.979591836735	0.504273504274	0.495726495726	resolved		346	23	True	no_extra_domain_evidence		1	0	PF00741:10-48	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	579	1	0	1	579	117			False	family_not_supported_gvpa
vae_candidate_000581	da975e44b89f222b98059bb87201eeec40a33806af2cc6b9787e42b1d68d5636	True	False	eos	70	69	True	False	False	False	True	0.0426675190489	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	69	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	171.5	73	67	40	0.597014925373	0.971014492754	0.943661971831	0.56338028169	0.43661971831	resolved		346	83	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	580	1	0	1	580	69			False	family_not_supported_gvpa
vae_candidate_000582	53112e9da4634e57b4252d683fc5b2f5974987ffed923842cac2b310487cdafa	True	False	eos	87	86	True	False	False	False	True	0.0184141044578	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	86	nat_05d62502987d9405b8af	"[""nat_05d62502987d9405b8af"", ""nat_4dc9c1477d3d6b181da7""]"	2	95	344	96	85	79	0.929411764706	0.988372093023	0.894736842105	0.831578947368	0.168421052632	resolved		346	212	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.4	2.2e-18	1.7e-18	59.8	1	True	0.9344262295	1	39	12	50	23	23	23	1	1	nat_5d40201e59780a4578e1	0.85393	0.7999975789	1	0.9368421053	3.79e-48	vae_candidate_000029	0.8111106667	0.1888893333	True	0.168421052632		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	581	1	0	1	581	86	True		True	
vae_candidate_000583	2892b52762d89f0b9c1c9e106e68f79375843cc89ebef47404b8b6cbed914730	True	False	eos	104	103	True	False	False	False	True	0.0204246706202	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	103	nat_48f4fc548c0153a5775e	"[""nat_48f4fc548c0153a5775e"", ""nat_7ee1d64f80049d71603c"", ""nat_a8908cb0d732ddf5c6d4""]"	3	96	321	103	96	68	0.708333333333	0.932038834951	1	0.660194174757	0.339805825243	resolved		346	155	True	no_extra_domain_evidence		1	0	PF00741:20-58	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	582	1	0	1	582	103			False	family_not_supported_gvpa
vae_candidate_000584	b7302680b203f4042854cf129d5fc49e8bfd96f36544ba749941fee33c7933a6	True	False	eos	97	96	True	False	False	False	True	0.0154976691665	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	96	nat_1564401f2a553c444667	"[""nat_1564401f2a553c444667"", ""nat_1aef09f774a1818b7e24""]"	2	96	330.5	100	92	77	0.836956521739	0.958333333333	0.958333333333	0.802083333333	0.197916666667	resolved		346	162	True	no_extra_domain_evidence		1	0	PF00741:17-54	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	583	1	0	1	583	96			False	family_not_supported_gvpa
vae_candidate_000585	03b372cbb741f1604ccf2762661da3b51cf875ce6ae22234af227d51401d6386	True	False	eos	80	79	True	False	False	False	True	0.0742523691333	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	79	nat_27cf1e5aac6ec3dd931d	"[""nat_27cf1e5aac6ec3dd931d""]"	1	76	1.5	91	64	27	0.421875	0.810126582278	0.842105263158	0.341772151899	0.658227848101	resolved		346	23	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	584	1	0	1	584	79			False	family_not_supported_gvpa
vae_candidate_000586	4d9aa407472e1e9676dcdc95e11a7cdf7ac1042d2441cbb32a35124d13b834f6	True	False	eos	115	114	True	False	False	False	True	0.0264455834225	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	114		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	585	1	0	1	585	114			False	family_not_supported_gvpa
vae_candidate_000587	901b80e00a893841ba99b2349d9839dd40f97453828ad3aab616dc54f9d0df67	True	False	eos	60	59	True	False	False	False	True	0.0757816899964	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	59	nat_d565583d15eb6f192c57	"[""nat_d565583d15eb6f192c57""]"	1	67	63	72	54	27	0.5	0.915254237288	0.805970149254	0.402985074627	0.597014925373	resolved		346	29	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	586	1	0	1	586	59			False	family_not_supported_gvpa
vae_candidate_000588	dd111bef68824755ae99208d23b1c9cbb41ad5e7507b9d44ed02105bbbd638f8	True	False	eos	100	99	True	False	False	False	True	0.0416771849823	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	99	nat_fca422d4ddd5dcd65605	"[""nat_fca422d4ddd5dcd65605""]"	1	96	256.5	103	92	64	0.695652173913	0.929292929293	0.958333333333	0.646464646465	0.353535353535	resolved		346	158	False	no_extra_domain_evidence		1	0	PF00741:18-56	no_extra_tm_evidence	0			False	detected	53.2	1.9e-16	1.3e-16	53.7	0.9743589744	True	0.5163934426	2	39	19	56	23	23	20	1	0.8695652174	nat_fca422d4ddd5dcd65605	0.67059	0.5757590909	0.8585858586	0.8854166667	1.6e-28	vae_candidate_000772	0.6262585859	0.3737414141	True	0.353535353535		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	587	1	0	1	587	99	True		True	
vae_candidate_000589	d92743cd4ae9a061d2e6af6c8a6d1f47002cd3ce477483b6c1eac4690100a1fd	True	False	eos	78	77	True	False	False	False	True	0.0502714872636	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	77	nat_39cf0fd21702af1ff2b1	"[""nat_39cf0fd21702af1ff2b1""]"	1	69	149.5	84	62	40	0.645161290323	0.805194805195	0.898550724638	0.519480519481	0.480519480519	resolved		346	18	True	no_extra_domain_evidence		1	0	PF00741:26-64	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	588	1	0	1	588	77			False	family_not_supported_gvpa
vae_candidate_000590	bfb023add46c64402ac3bc3765736347211964289380de4cc2d52031157bf09a	True	False	eos	92	91	True	False	False	False	True	0.0162331586244	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	91	nat_fe2e069c7d192a9aa4be	"[""nat_fe2e069c7d192a9aa4be""]"	1	92	266	96	87	63	0.724137931034	0.956043956044	0.945652173913	0.684782608696	0.315217391304	resolved		346	185	True	no_extra_domain_evidence		1	0	PF00741:9-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	589	1	0	1	589	91			False	family_not_supported_gvpa
