sequence_id	split	cluster_id	length	sequence_sha256	source_path	source_id	source_header	annotation_support	family_verification_status
ref_000694	train	cluster_000318	71	9bc7ff063d928dbcb9195c75a1dc4195393661df207bc297ccedbfddf3dda716	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_107805940|gvpA|protein	WP_107805940|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000695	train	cluster_000261	87	2db5ea05deb082340e798dcbb54d021ddfc5aad940791b9612fe65a7e726f098	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_107585507|gvpA|protein	WP_107585507|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000696	train	cluster_000261	87	c9a543131d390ec68ed4b32369990c6c0e4f444664f2d733da7a5abdf5c6e7a6	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_107585506|gvpA|protein	WP_107585506|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000697	train	cluster_000259	87	d6f7ae660d4103a77296431377a8a66efd54f6094f5160a4e39a4b0879a6c1f5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_107584481|gvpA|protein	WP_107584481|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000698	train	cluster_000344	71	d6f636dc4849c3ad6e3a58c7b0ef91a1ea0fbcc31a5257f2b09eec7527ec1947	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_107562013|gvpA|protein	WP_107562013|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000699	validation	cluster_000342	72	b06d430fdaaa1079895b90414dcee1412655c8233aae0405582a5fa156014994	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_106257461|gvpA|protein	WP_106257461|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000700	train	cluster_000147	115	81137907f8a802f938023314709afb0593221134347bae7f1e414c65dc4cb3d8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_105986389|gvpA|protein	WP_105986389|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000701	train	cluster_000233	86	b080db9796742f656263cec8bc0a2c0c8d8087f4e3fc287f63db20f9e5980068	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_105958376|gvpA|protein	WP_105958376|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000702	validation	cluster_000414	68	6b39f5a7fb6bca78b4de78848a0590c9ba9381a0596c3f500d9bf9a9db38751f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_104809704|gvpA|protein	WP_104809704|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000703	validation	cluster_000398	70	5999831f394b80c759013cff8d5244a8fdce37763825e9e54f6d0f8238f6853d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_104509441|gvpA|protein	WP_104509441|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000704	train	cluster_000374	72	ab04988c687da6715ca95977bb07c66c672d9d16259267d8857d796078b1d39d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_104370972|gvpA|protein	WP_104370972|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000705	test	cluster_000289	86	bb6474c2ddf0f1e41d70255e87b6101217f4300cef84397ec680971153c4c2ea	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_104057597|gvpA|protein	WP_104057597|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000706	train	cluster_000183	96	5de637450d4d853bfedabcfee0dd79695d17f9027039e6d680b7e752c77448e4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_104057594|gvpA|protein	WP_104057594|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000707	train	cluster_000353	74	9da3dcb0bb3c092c42d5e93a443a03a1d7bbe49d328f6f9a37a8879f8b120799	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_103666325|gvpA|protein	WP_103666325|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000708	train	cluster_000227	90	398b1c22d526b2f32567fe21c2089cb78667eae574f99061bf43c7a7a6d3afc3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_101646903|gvpA|protein	WP_101646903|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000709	train	cluster_000243	86	e1d36a7c3cd6d18fbd5a85b84a2a50c48d78ec9f5cae9311981556a64b402ca8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_101642272|gvpA|protein	WP_101642272|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000710	validation	cluster_000290	86	905ebdcfc21b7ed8d2d2cb8e9b5442409818b4f764173ec496017bc6060294d2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_101330890|gvpA|protein	WP_101330890|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000711	train	cluster_000362	72	87980263fe69edba436828ec3f666868f308140bdf4e6a975cd1d9398dbcfa9c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_100923022|gvpA|protein	WP_100923022|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000712	train	cluster_000236	86	2b6afdfba96a597935ac7684cba1e7994395c11de3a84bc89adf12c97282e85a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_100407998|gvpA|protein	WP_100407998|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000713	train	cluster_000391	70	5fa036ca3723472605e8fb1e56518c5f6df815f2774260b75dd1bedf9b7712e5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_100196984|gvpA|protein	WP_100196984|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000714	train	cluster_000301	85	e63cda87ab2705e419abd9ae6003b712d87407fc8def307fca8b29e9df629994	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_100010259|gvpA|protein	WP_100010259|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000715	validation	cluster_000342	73	9c3060ca8265f2fd22a31cd72d77ad3372c96f4adc9a17bbc18958920d900968	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_099068598|gvpA|protein	WP_099068598|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000716	train	cluster_000267	86	f39b437ab8564f78da8d7b746d8ce9d5a40c44ea147d2464a4723f4a60d3c446	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_099000391|gvpA|protein	WP_099000391|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000717	train	cluster_000359	72	5531343a7a7ecf79ad55db9ca51e2ec58b7248423070d730fbb242c095de6142	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_098420078|gvpA|protein	WP_098420078|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000718	train	cluster_000385	71	1f4f50f1349e137c7f3208f16caa01bdad2970714663a63d2c93485d175437c7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_097645229|gvpA|protein	WP_097645229|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000719	train	cluster_000375	72	5ff91e8d3cfc9ac60d0da6d4bff769a4c4cef44d9e8b9d3dac677e2e966ed6fa	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_096607388|gvpA|protein	WP_096607388|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000720	test	cluster_000394	70	2685b9267d2b1a0083b07f35892aa0bd99f8ce2ff4c12d81c480c23f22ee9ccb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_095882104|gvpA|protein	WP_095882104|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000721	train	cluster_000399	70	8b73be19e1760871e605ab2c6e9d9e9d0237e022a68a462d4e69f4378b032985	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_094376571|gvpA|protein	WP_094376571|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000722	train	cluster_000400	70	02e83ad46b86e8eaf5e72ac58980deb955c9923ecc5f393c34d6bbb46caacfd4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_093252384|gvpA|protein	WP_093252384|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000723	train	cluster_000219	91	081e6fae1d79d93eb37e06b9b36a9051ecbb063d6869383bf5e9695311682261	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_093212467|gvpA|protein	WP_093212467|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000724	train	cluster_000233	89	3b8e26a87928dd1c11308a9daab1f4cae1c758048adeed5cc8c8de052c961373	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_093047006|gvpA|protein	WP_093047006|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000725	train	cluster_000169	97	bfa3b303b3d7305c173f3ae35dc80425fcdb56d051e9998a25a11b72772a90e4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_093045974|gvpA|protein	WP_093045974|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000726	train	cluster_000376	72	db099662bae325b9438c8704241b3f81f3d5dde85209ef4f6468d134754f5dd8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_092960919|gvpA|protein	WP_092960919|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000727	train	cluster_000386	71	b07305ca6f722d02988a3d0c756feb0815d3b6a95c9e62b3013a423b137a8b56	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_092209254|gvpA|protein	WP_092209254|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000728	validation	cluster_000262	87	b9d316384ab02e663b33903a3ca16c70f79146ee07dbf4b852ffafea1ce6bf25	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_091662612|gvpA|protein	WP_091662612|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000729	train	cluster_000259	87	7175c3595a1c9e0a8512b3746323a26c378981564cc73f244683f338abe93795	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_090841991|gvpA|protein	WP_090841991|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000730	train	cluster_000348	74	a2b40c981456774b6e29756894bbc27182fa3b0b77e5d636b4032ab626568ac2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_090488909|gvpA|protein	WP_090488909|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000731	train	cluster_000160	100	d8cf5bfdf78857545866e01c852739b174a99417f89c0d3fa6b133cf1c1a9fbf	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_089750581|gvpA|protein	WP_089750581|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000732	train	cluster_000354	74	e9d01ae6175270dee0d811da043d2703afeb63591e014fc1d0393f88a8a40595	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_089729497|gvpA|protein	WP_089729497|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000733	train	cluster_000160	97	c50a1a828acd52df133e9550a6115bae8609dc006c477630d6d2d9af265a1d49	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_089651261|gvpA|protein	WP_089651261|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000734	train	cluster_000194	93	0c171934ecf7b20bfbc9176c35ddda62ffda0e781c2c91e76cbb4789a85d1ced	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_089530668|gvpA|protein	WP_089530668|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000735	train	cluster_000243	88	7017fbd8c94374540f0f5a45f5801347ea8c5d0c19d9a5624dae9c0ba43c8045	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_089201247|gvpA|protein	WP_089201247|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000736	train	cluster_000318	72	8ff951966677ada5d69fa598dcdc8d21b160b6ad3a83f4e1ee63c48bff00c9d0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088893383|gvpA|protein	WP_088893383|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000737	train	cluster_000355	74	29c35eaede0a8c75c3092a89e68567ed8b1eaddcb83fa37b7301c91ebfcb5d32	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088554997|gvpA|protein	WP_088554997|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000738	train	cluster_000355	74	61db0834b27d8f0211d3cc0246d68dfe826c840d6e539467326cc9834eb7f9f4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088554996|gvpA|protein	WP_088554996|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000739	test	cluster_000280	86	4d804d42d3d08ccd0ad281fc359b16b7c18295c0dcd886d9acc9487ddd5c257b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088051998|gvpA|protein	WP_088051998|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000740	train	cluster_000200	93	34a4a65736a78d22df6a6298330e17f4c31b7e4e19acc04fa044e95a52b44b9b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088048850|gvpA|protein	WP_088048850|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000741	validation	cluster_000270	84	ec71caa9aa98b279110db7eeddea67df583cf49a79c0c0cbc92692cecd56f8a7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_088019259|gvpA|protein	WP_088019259|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000742	train	cluster_000213	91	487f5518a6cfaf0b0b759aa3f1c0c33eb60a885f4eea64b108da092081b51d67	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_087972332|gvpA|protein	WP_087972332|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000743	train	cluster_000389	70	8d6274f78693091697cf066d860d6107e0284d36ff784ac52e8bdd59f203229b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_085933344|gvpA|protein	WP_085933344|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000744	train	cluster_000334	72	b409898218d5081ec4342fccc5a0fff74fb9537ef871cae59901bbc285aa9a0d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_085772564|gvpA|protein	WP_085772564|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000745	train	cluster_000177	97	2b3b9522031fea2fc99619d007c1d5fa385bad34d2c5516714d94b2414595483	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_085028932|gvpA|protein	WP_085028932|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000746	train	cluster_000318	71	0cff47cd0a85e1de37e0ecd86f2547117aedabb101c8e97eb486ebb51c831023	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_084989880|gvpA|protein	WP_084989880|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000747	train	cluster_000356	74	e8e78837892ab1704b44943c3164e2473cb72f57d16f3126aa1f2a124d924f4b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_084383942|gvpA|protein	WP_084383942|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000748	train	cluster_000377	72	c95ec1b2f7e46d479f0b7badb82434afd4e1a2e4219d526149e245a2c5401427	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_084068413|gvpA|protein	WP_084068413|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000749	train	cluster_000318	72	f73e9b648178e6df8c6ae1b7975c7f6bb8865bfd92edda8674be445474a5a5d0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_083620231|gvpA|protein	WP_083620231|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000750	train	cluster_000164	98	bd1bbd2e9fa260563cebcadce402f2c30a6d1471c265e92ae830c79b9cd6875e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_082231972|gvpA|protein	WP_082231972|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000751	train	cluster_000401	70	a6afc902cb295160c5db8606444b6dda5d9b591dd8a52303b79fa0c87b58528c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_081535855|gvpA|protein	WP_081535855|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000752	train	cluster_000281	86	e60de74ad1cb6abf6e3404dddf86e68bc076c53dbe08eaaf49c115452622d584	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_079526323|gvpA|protein	WP_079526323|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000753	train	cluster_000209	92	82b9d4647d83832bf059d6870b2ecea198fd5868db5ba0fb7f3476533336312b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_078596767|gvpA|protein	WP_078596767|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000754	train	cluster_000244	88	9d924853eeaeacd8d6769acf65a9a563bcbe4118b6939ea63b43e53ca6cd0cf0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_078392697|gvpA|protein	WP_078392697|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000755	train	cluster_000219	91	37c770390307a882825ae06de4d5b1213449231d71102a747072ae9c106c3dec	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_077623669|gvpA|protein	WP_077623669|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000756	train	cluster_000159	102	d58dfba1e9f522c883d4aa9639fb35da53cd61d07051bfec6c8754003165e86f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_076570741|gvpA|protein	WP_076570741|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000757	train	cluster_000211	72	ad033982fcb9c7e260ad2d157d65540ca5e5755820ba8a6e97491d70353f794b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_075598971|gvpA|protein	WP_075598971|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000758	train	cluster_000160	96	68925098711d386795ce552257730b7156e2f452edf3c2911a981f538ea82177	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_075035376|gvpA|protein	WP_075035376|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000759	train	cluster_000318	72	1bae8aa5c69e1d4931dd74badaf3df348d80033e5d43b1989f61d5c7b6ee95e3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_073608715|gvpA|protein	WP_073608715|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000760	train	cluster_000318	72	b39131acb6e4086319d0c03c602fb7cf5d26620142fdeef57aa6f68352c03653	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_072717742|gvpA|protein	WP_072717742|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000761	train	cluster_000318	70	c69f9a6b4253e4d6089f33106133a158408665e78a978f99dedcd93f78389254	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_069474504|gvpA|protein	WP_069474504|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000762	train	cluster_000383	70	205609067b26bcd62eb11fef51c60bef3fa1b206aaae303129191b1769af587b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_068965369|gvpA|protein	WP_068965369|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000763	train	cluster_000263	87	c9bd062078459f51006074f80a50badc1adb85ee5c75397b239f22deb218ec7f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_066205542|gvpA|protein	WP_066205542|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000764	train	cluster_000236	84	8d61c399409b4395f3c50202fad06f3a8bd9f53aad013234d59976588dcf30eb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_064098149|gvpA|protein	WP_064098149|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000765	train	cluster_000231	86	9194534fce73964474e054c47d2eff8967d8a9c8219193e22273cef7134ec1ad	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_064098146|gvpA|protein	WP_064098146|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000766	train	cluster_000228	86	2ffb0e155508e140dfbeff5102d4c111dbe2f569e0b9c468015adecec403b793	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_064092057|gvpA|protein	WP_064092057|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000767	train	cluster_000318	71	a43bb7e6a797bf21e3c86ece60214d70c2b4cace0e3b15223b19cc282979d5f0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_063873375|gvpA|protein	WP_063873375|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000768	train	cluster_000318	71	33d41a075d0d8538e4c6c4e7fefd46ec59806251fa948a5afefa3d6835285f94	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_063873374|gvpA|protein	WP_063873374|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000769	train	cluster_000257	87	47d50311ddb9a730042959889883933677e0dc116b42edc5b10ac81dbe0dd16f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_062237609|gvpA|protein	WP_062237609|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000770	train	cluster_000256	87	d5d0ae6e983cda4aeda154323d0f30aed2879536e0aaebf060ca3876d8b0c7aa	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_061803181|gvpA|protein	WP_061803181|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000771	train	cluster_000228	86	ddd28b4f0183c6c3a6e1f627f4ba7913059a06e6f7955ec67b16a218628ff1d1	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_060674023|gvpA|protein	WP_060674023|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000772	train	cluster_000274	86	7e786e62d646d83c83d55d13f4e6e86113e563070518676d7a501e897dbac5a7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_060665525|gvpA|protein	WP_060665525|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000773	validation	cluster_000291	86	0426b81b0cae1e176d21e1cfe18496d8087527924ed56155d166d600b676f15e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_059173157|gvpA|protein	WP_059173157|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000774	test	cluster_000364	72	956601650d2d23245a8b2f9b4cd73ff2dbc308d3bafe51647fd246bf1f7c7ea7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_058557733|gvpA|protein	WP_058557733|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000775	train	cluster_000264	87	c277f769aaa81aaf72429438ee690fcac7a0d61a596ebae1accff378366148d9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_058306416|gvpA|protein	WP_058306416|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000776	train	cluster_000318	71	91bed3979bc3e4336571f4777fdc970add38d222ade8ef0f579bd78d1660a8a9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_057178839|gvpA|protein	WP_057178839|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
